Protein_ID,Study_ID,Tissue_Compartment,Gene_Symbol,Abundance_Young,Abundance_Old,Zscore_Delta
Q8N5X7,Randles_2021,Glomerular,EIF4E3,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N5X7,Randles_2021,Tubulointerstitial,EIF4E3,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N5Y2,Randles_2021,Glomerular,MSL3,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N5Y2,Randles_2021,Tubulointerstitial,MSL3,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N6G6,LiDermis_2021,Skin dermis,ADAMTSL1,9.661009976068373,,
Q8N6N3,Randles_2021,Glomerular,C1orf52,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N6N3,Randles_2021,Tubulointerstitial,C1orf52,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N6S5,Randles_2021,Glomerular,ARL6IP6,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N6S5,Randles_2021,Tubulointerstitial,ARL6IP6,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N7Z5,Randles_2021,Glomerular,ANKRD31,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N7Z5,Randles_2021,Tubulointerstitial,ANKRD31,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N841,Randles_2021,Glomerular,TTLL6,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N841,Randles_2021,Tubulointerstitial,TTLL6,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N8U9,Tam_2020,OAF,,,27.945813517082968,
Q8N8Y2,Randles_2021,Glomerular,ATP6V0D2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N8Y2,Randles_2021,Tubulointerstitial,ATP6V0D2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NAV1,Randles_2021,Glomerular,PRPF38A,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NAV1,Randles_2021,Tubulointerstitial,PRPF38A,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NAX2,Randles_2021,Glomerular,KDF1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NAX2,Randles_2021,Tubulointerstitial,KDF1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NB16,Randles_2021,Glomerular,MLKL,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NB16,Randles_2021,Tubulointerstitial,MLKL,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NBS9,Randles_2021,Glomerular,TXNDC5,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NBS9,Randles_2021,Tubulointerstitial,TXNDC5,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NBX0,Randles_2021,Glomerular,SCCPDH,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NBX0,Randles_2021,Tubulointerstitial,SCCPDH,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NC56,Randles_2021,Glomerular,LEMD2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NC56,Randles_2021,Tubulointerstitial,LEMD2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NCA5,Randles_2021,Glomerular,FAM98A,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NCA5,Randles_2021,Tubulointerstitial,FAM98A,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NCN5,Randles_2021,Glomerular,PDPR,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NCN5,Randles_2021,Tubulointerstitial,PDPR,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NDA2,LiDermis_2021,Skin dermis,HMCN2,9.661009976068373,,
Q8NDV7,Randles_2021,Glomerular,TNRC6A,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NDV7,Randles_2021,Tubulointerstitial,TNRC6A,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NE18,Randles_2021,Glomerular,NSUN7,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NE18,Randles_2021,Tubulointerstitial,NSUN7,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NE62,Randles_2021,Glomerular,CHDH,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NE62,Randles_2021,Tubulointerstitial,CHDH,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NE71,Randles_2021,Glomerular,ABCF1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NE71,Randles_2021,Tubulointerstitial,ABCF1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NE86,Randles_2021,Glomerular,MCU,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NE86,Randles_2021,Tubulointerstitial,MCU,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NF50,Randles_2021,Glomerular,DOCK8,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NF50,Randles_2021,Tubulointerstitial,DOCK8,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NF91,Randles_2021,Glomerular,SYNE1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NF91,Randles_2021,Tubulointerstitial,SYNE1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NFH3,Randles_2021,Glomerular,NUP43,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NFH3,Randles_2021,Tubulointerstitial,NUP43,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NFV4,Randles_2021,Glomerular,ABHD11,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NFV4,Randles_2021,Tubulointerstitial,ABHD11,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NFW1,Randles_2021,Glomerular,COL22A1,13.054404516831411,13.228700304622132,0.7392818353219259
Q8NFW1,Randles_2021,Tubulointerstitial,COL22A1,13.322051790494571,13.592348455958708,0.7392818353219259
Q8NFW1,Tam_2020,OAF,,,27.945813517082968,0.7392818353219259
Q8NHY3,Randles_2021,Glomerular,GAS2L2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NHY3,Randles_2021,Tubulointerstitial,GAS2L2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NI36,Randles_2021,Glomerular,WDR36,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NI36,Randles_2021,Tubulointerstitial,WDR36,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NI60,Randles_2021,Glomerular,ADCK3,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NI60,Randles_2021,Tubulointerstitial,ADCK3,13.322051790494571,13.592348455958708,0.9846458520422735
Q8NI99,Randles_2021,Glomerular,ANGPTL6,13.054404516831411,13.228700304622132,0.9846458520422735
Q8NI99,Randles_2021,Tubulointerstitial,ANGPTL6,13.322051790494571,13.592348455958708,0.9846458520422735
Q8QZR5,Schuler_2021,Skeletal_muscle_EDL,Gpt,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8QZR5,Schuler_2021,Skeletal_muscle_Gastrocnemius,Gpt,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8QZR5,Schuler_2021,Skeletal_muscle_Soleus,Gpt,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8QZR5,Schuler_2021,Skeletal_muscle_TA,Gpt,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8R054,Angelidis_2019,Lung,SRPX2,29.276972411347536,29.476609785628018,0.020412649259276237
Q8R054,Santinha_2024_Mouse_DT,Decellularized_Tissue,Srpx2,16.654249647035684,16.81949976298391,0.020412649259276237
Q8R066,Tsumagari_2023,Cortex,C1qtnf4,21.281449740068453,21.36140927259177,0.024782625051505254
Q8R066,Tsumagari_2023,Hippocampus,C1qtnf4,27.67407062170647,27.819305979281637,0.024782625051505254
Q8R121,Santinha_2024_Mouse_NT,Native_Tissue,Serpina10,15.319198015192645,15.55411428127372,0.2074772700467255
Q8R121,Schuler_2021,Skeletal_muscle_Soleus,Serpina10,14.956904949714284,14.880652167428567,0.2074772700467255
Q8R1Q3,Schuler_2021,Skeletal_muscle_Gastrocnemius,Angptl7,14.16656861021587,14.270802877409519,0.00584578625822289
Q8R1Q3,Schuler_2021,Skeletal_muscle_Soleus,Angptl7,14.956904949714284,14.880652167428567,0.00584578625822289
Q8R1Q3,Schuler_2021,Skeletal_muscle_TA,Angptl7,15.145914762552556,15.126380063255265,0.00584578625822289
Q8R2H9,Schuler_2021,Skeletal_muscle_EDL,Phospho1,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8R2H9,Schuler_2021,Skeletal_muscle_Gastrocnemius,Phospho1,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8R2H9,Schuler_2021,Skeletal_muscle_Soleus,Phospho1,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8R2H9,Schuler_2021,Skeletal_muscle_TA,Phospho1,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8R2Y2,Schuler_2021,Skeletal_muscle_EDL,Mcam,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8R2Y2,Schuler_2021,Skeletal_muscle_Gastrocnemius,Mcam,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8R2Y2,Schuler_2021,Skeletal_muscle_Soleus,Mcam,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8R2Y2,Schuler_2021,Skeletal_muscle_TA,Mcam,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8R2Z0,Angelidis_2019,Lung,FAM132A,29.276972411347536,29.476609785628018,
Q8R2Z5,Angelidis_2019,Lung,VWA1,29.276972411347536,29.476609785628018,0.015402911622022931
Q8R2Z5,Dipali_2023,Ovary,VWA1,19.081354596065317,19.135263626994472,0.015402911622022931
Q8R2Z5,Santinha_2024_Mouse_DT,Decellularized_Tissue,Vwa1,16.654249647035684,16.81949976298391,0.015402911622022931
Q8R2Z5,Santinha_2024_Mouse_NT,Native_Tissue,Vwa1,15.319198015192645,15.55411428127372,0.015402911622022931
Q8R2Z5,Schuler_2021,Skeletal_muscle_EDL,Vwa1,14.154230064000005,14.13381148366907,0.015402911622022931
Q8R2Z5,Schuler_2021,Skeletal_muscle_Gastrocnemius,Vwa1,14.16656861021587,14.270802877409519,0.015402911622022931
Q8R2Z5,Schuler_2021,Skeletal_muscle_Soleus,Vwa1,14.956904949714284,14.880652167428567,0.015402911622022931
Q8R2Z5,Schuler_2021,Skeletal_muscle_TA,Vwa1,15.145914762552556,15.126380063255265,0.015402911622022931
Q8R2Z5,Tsumagari_2023,Cortex,Vwa1,21.281449740068453,21.36140927259177,0.015402911622022931
Q8R2Z5,Tsumagari_2023,Hippocampus,Vwa1,27.67407062170647,27.819305979281637,0.015402911622022931
Q8R3P6,Angelidis_2019,Lung,VWA9,29.276972411347536,29.476609785628018,0.017459237812922995
Q8R3P6,Dipali_2023,Ovary,VWA9,19.081354596065317,19.135263626994472,0.017459237812922995
Q8R3X6,Tsumagari_2023,Cortex,Gpc6,21.281449740068453,21.36140927259177,0.024782625051505254
Q8R3X6,Tsumagari_2023,Hippocampus,Gpc6,27.67407062170647,27.819305979281637,0.024782625051505254
Q8R422,Schuler_2021,Skeletal_muscle_Soleus,Cd109,14.956904949714284,14.880652167428567,0.0038023520704491896
Q8R422,Tsumagari_2023,Hippocampus,Cd109,27.67407062170647,27.819305979281637,0.0038023520704491896
Q8R4W6,Angelidis_2019,Lung,PCOLCE2,29.276972411347536,29.476609785628018,0.020412649259276237
Q8R4W6,Santinha_2024_Mouse_DT,Decellularized_Tissue,Pcolce2,16.654249647035684,16.81949976298391,0.020412649259276237
Q8TAD2,Tam_2020,NP,IL17D,29.02678353994492,,
Q8TAD8,Randles_2021,Glomerular,SNIP1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TAD8,Randles_2021,Tubulointerstitial,SNIP1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TAQ2,Randles_2021,Glomerular,SMARCC2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TAQ2,Randles_2021,Tubulointerstitial,SMARCC2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TB37,Randles_2021,Glomerular,NUBPL,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TB37,Randles_2021,Tubulointerstitial,NUBPL,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TB73,Tam_2020,NP,NDNF,29.02678353994492,,
Q8TBF8,Randles_2021,Glomerular,FAM81A,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TBF8,Randles_2021,Tubulointerstitial,FAM81A,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TC05,Randles_2021,Glomerular,MDM1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TC05,Randles_2021,Tubulointerstitial,MDM1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TCS8,Randles_2021,Glomerular,PNPT1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TCS8,Randles_2021,Tubulointerstitial,PNPT1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TDD1,Randles_2021,Glomerular,DDX54,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TDD1,Randles_2021,Tubulointerstitial,DDX54,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TDM6,Randles_2021,Glomerular,DLG5,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TDM6,Randles_2021,Tubulointerstitial,DLG5,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TDN6,Randles_2021,Glomerular,BRIX1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TDN6,Randles_2021,Tubulointerstitial,BRIX1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TE57,Tam_2020,NP,ADAMTS16,29.02678353994492,,
Q8TEA7,Randles_2021,Glomerular,TBCK,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TEA7,Randles_2021,Tubulointerstitial,TBCK,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TEK3,Randles_2021,Glomerular,DOT1L,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TEK3,Randles_2021,Tubulointerstitial,DOT1L,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TEM1,Randles_2021,Glomerular,NUP210,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TEM1,Randles_2021,Tubulointerstitial,NUP210,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TER0,LiDermis_2021,Skin dermis,SNED1,9.661009976068373,,0.9432910851594621
Q8TER0,Tam_2020,IAF,SNED1,28.814746572327024,28.608295923423434,0.9432910851594621
Q8TER0,Tam_2020,OAF,,,27.945813517082968,0.9432910851594621
Q8TEU8,Tam_2020,IAF,WFIKKN2,28.814746572327024,,
Q8TEX9,Randles_2021,Glomerular,IPO4,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TEX9,Randles_2021,Tubulointerstitial,IPO4,13.322051790494571,13.592348455958708,0.9846458520422735
Q8TF65,Randles_2021,Glomerular,GIPC2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8TF65,Randles_2021,Tubulointerstitial,GIPC2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8VCC9,Angelidis_2019,Lung,SPON1;MKIAA0762,29.276972411347536,29.476609785628018,0.024339119499962494
Q8VCC9,Dipali_2023,Ovary,SPON1,19.081354596065317,19.135263626994472,0.024339119499962494
Q8VCC9,Santinha_2024_Mouse_NT,Native_Tissue,Spon1,15.319198015192645,15.55411428127372,0.024339119499962494
Q8VCC9,Tsumagari_2023,Cortex,Spon1,21.281449740068453,21.36140927259177,0.024339119499962494
Q8VCC9,Tsumagari_2023,Hippocampus,Spon1,27.67407062170647,27.819305979281637,0.024339119499962494
Q8VCG4,Schuler_2021,Skeletal_muscle_Soleus,C8g,14.956904949714284,14.880652167428567,
Q8VCM7,Angelidis_2019,Lung,FGG,29.276972411347536,29.476609785628018,0.015134751189237235
Q8VCM7,Santinha_2024_Mouse_DT,Decellularized_Tissue,Fgg,16.654249647035684,16.81949976298391,0.015134751189237235
Q8VCM7,Santinha_2024_Mouse_NT,Native_Tissue,Fgg,15.319198015192645,15.55411428127372,0.015134751189237235
Q8VCM7,Schuler_2021,Skeletal_muscle_EDL,Fgg,14.154230064000005,14.13381148366907,0.015134751189237235
Q8VCM7,Schuler_2021,Skeletal_muscle_Gastrocnemius,Fgg,14.16656861021587,14.270802877409519,0.015134751189237235
Q8VCM7,Schuler_2021,Skeletal_muscle_Soleus,Fgg,14.956904949714284,14.880652167428567,0.015134751189237235
Q8VCM7,Schuler_2021,Skeletal_muscle_TA,Fgg,15.145914762552556,15.126380063255265,0.015134751189237235
Q8VCM7,Tsumagari_2023,Cortex,Fgg,21.281449740068453,21.36140927259177,0.015134751189237235
Q8VCM7,Tsumagari_2023,Hippocampus,Fgg,27.67407062170647,27.819305979281637,0.015134751189237235
Q8VCS0,Schuler_2021,Skeletal_muscle_Soleus,Pglyrp2,14.956904949714284,14.880652167428567,
Q8VCS3,Santinha_2024_Mouse_NT,Native_Tissue,Fam20b,15.319198015192645,15.55411428127372,
Q8VCT3,Schuler_2021,Skeletal_muscle_EDL,Rnpep,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8VCT3,Schuler_2021,Skeletal_muscle_Gastrocnemius,Rnpep,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8VCT3,Schuler_2021,Skeletal_muscle_Soleus,Rnpep,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8VCT3,Schuler_2021,Skeletal_muscle_TA,Rnpep,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8VCT4,Schuler_2021,Skeletal_muscle_EDL,Ces1d,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8VCT4,Schuler_2021,Skeletal_muscle_Gastrocnemius,Ces1d,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8VCT4,Schuler_2021,Skeletal_muscle_Soleus,Ces1d,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8VCT4,Schuler_2021,Skeletal_muscle_TA,Ces1d,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8VDJ3,Schuler_2021,Skeletal_muscle_EDL,Hdlbp,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8VDJ3,Schuler_2021,Skeletal_muscle_Gastrocnemius,Hdlbp,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8VDJ3,Schuler_2021,Skeletal_muscle_Soleus,Hdlbp,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8VDJ3,Schuler_2021,Skeletal_muscle_TA,Hdlbp,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8VEB4,Schuler_2021,Skeletal_muscle_Soleus,Pla2g15,14.956904949714284,14.880652167428567,
Q8VED9,Angelidis_2019,Lung,LGALSL,29.276972411347536,29.476609785628018,0.025828806829430694
Q8VED9,Santinha_2024_Mouse_NT,Native_Tissue,Lgalsl,15.319198015192645,15.55411428127372,0.025828806829430694
Q8VED9,Tsumagari_2023,Cortex,Lgalsl,21.281449740068453,21.36140927259177,0.025828806829430694
Q8VED9,Tsumagari_2023,Hippocampus,Lgalsl,27.67407062170647,27.819305979281637,0.025828806829430694
Q8VEK8,Angelidis_2019,Lung,MGP,29.276972411347536,29.476609785628018,
Q8VHY0,Angelidis_2019,Lung,CSPG4,29.276972411347536,29.476609785628018,0.02620307602327055
Q8VHY0,Santinha_2024_Mouse_DT,Decellularized_Tissue,Cspg4,16.654249647035684,16.81949976298391,0.02620307602327055
Q8VHY0,Santinha_2024_Mouse_NT,Native_Tissue,Cspg4,15.319198015192645,15.55411428127372,0.02620307602327055
Q8VHY0,Tsumagari_2023,Cortex,Cspg4,21.281449740068453,21.36140927259177,0.02620307602327055
Q8VHY0,Tsumagari_2023,Hippocampus,Cspg4,27.67407062170647,27.819305979281637,0.02620307602327055
Q8WTT2,Randles_2021,Glomerular,NOC3L,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WTT2,Randles_2021,Tubulointerstitial,NOC3L,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WU66,LiDermis_2021,Skin dermis,TSPEAR,9.661009976068373,10.121803706833997,
Q8WUA8,Tam_2020,IAF,,,28.608295923423434,
Q8WUA8,Tam_2020,OAF,,,27.945813517082968,
Q8WUM0,Randles_2021,Glomerular,NUP133,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WUM0,Randles_2021,Tubulointerstitial,NUP133,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WUM4,Randles_2021,Glomerular,PDCD6IP,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WUM4,Randles_2021,Tubulointerstitial,PDCD6IP,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WUP2,Randles_2021,Glomerular,FBLIM1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WUP2,Randles_2021,Tubulointerstitial,FBLIM1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WV93,Randles_2021,Glomerular,LACE1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WV93,Randles_2021,Tubulointerstitial,LACE1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WVC0,Randles_2021,Glomerular,LEO1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WVC0,Randles_2021,Tubulointerstitial,LEO1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WVM0,Randles_2021,Glomerular,,,13.228700304622132,0.34406647174663163
Q8WVM0,Randles_2021,Tubulointerstitial,TFB1M,13.322051790494571,13.592348455958708,0.34406647174663163
Q8WVN6,Randles_2021,Glomerular,SECTM1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WVN6,Randles_2021,Tubulointerstitial,SECTM1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WVV4,Randles_2021,Glomerular,POF1B,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WVV4,Randles_2021,Tubulointerstitial,POF1B,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WWC4,Randles_2021,Glomerular,C2orf47,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WWC4,Randles_2021,Tubulointerstitial,C2orf47,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WWP7,Randles_2021,Glomerular,GIMAP1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WWP7,Randles_2021,Tubulointerstitial,GIMAP1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WWQ0,Randles_2021,Glomerular,PHIP,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WWQ0,Randles_2021,Tubulointerstitial,PHIP,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WXF1,Randles_2021,Glomerular,PSPC1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WXF1,Randles_2021,Tubulointerstitial,PSPC1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WXF8,Randles_2021,Glomerular,DEDD2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WXF8,Randles_2021,Tubulointerstitial,DEDD2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WXH0,Randles_2021,Glomerular,SYNE2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WXH0,Randles_2021,Tubulointerstitial,SYNE2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WXI4,Randles_2021,Glomerular,ACOT11,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WXI4,Randles_2021,Tubulointerstitial,ACOT11,13.322051790494571,13.592348455958708,0.9846458520422735
Q8WXX5,Randles_2021,Glomerular,DNAJC9,13.054404516831411,13.228700304622132,0.9846458520422735
Q8WXX5,Randles_2021,Tubulointerstitial,DNAJC9,13.322051790494571,13.592348455958708,0.9846458520422735
