Extraction_Method,Protein_Symbol,Gene_Symbol,Score,Mass,Num_Significant_Matches,Num_Significant_Sequences,Num_Unique_Sequences,Protein_Name
PBS,NDE1_MOUSE,NDE1,31,38556,3,1,1,Nuclear distribution protein nudE homolog 1
PBS,NDKB_MOUSE,NDKB,768,17466,56,4,4,Nucleoside diphosphate kinase B
PBS,NDRG2_MOUSE,NDRG2,1338,41105,50,5,5,Protein NDRG2
PBS,NDUA1_MOUSE,NDUA1,48,8190,1,1,1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1
PBS,NDUA2_MOUSE,NDUA2,49,11023,2,1,1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2
PBS,NDUA3_MOUSE,NDUA3,45,9325,2,1,1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3
PBS,NDUA4_MOUSE,NDUA4,1033,9321,55,5,5,Cytochrome c oxidase subunit NDUFA4
PBS,NDUA5_MOUSE,NDUA5,21,13408,1,1,1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5
PBS,NDUA6_MOUSE,NDUA6,60,15273,9,3,3,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6
PBS,NDUA7_MOUSE,NDUA7,42,12625,4,1,1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7
PBS,NDUA8_MOUSE,NDUA8,103,20435,9,2,2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8
PBS,NDUA9_MOUSE,NDUA9,5884,42612,222,16,16,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial"
PBS,NDUAA_MOUSE,NDUAA,2873,40863,121,10,10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial"
PBS,NDUAC_MOUSE,NDUAC,399,17133,30,3,3,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12
PBS,NDUAD_MOUSE,NDUAD,801,16849,39,5,5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13
PBS,NDUB2_MOUSE,NDUB2,58,12017,4,1,1,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial"
PBS,NDUB4_MOUSE,NDUB4,89,15072,5,2,2,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4
PBS,NDUB5_MOUSE,NDUB5,455,21753,29,5,5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial"
PBS,NDUB6_MOUSE,NDUB6,199,15505,23,3,3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6
PBS,NDUB7_MOUSE,NDUB7,78,16548,6,1,1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7
PBS,NDUB8_MOUSE,NDUB8,401,21919,26,2,2,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial"
PBS,NDUB9_MOUSE,NDUB9,53,22255,8,3,3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9
PBS,NDUBA_MOUSE,NDUBA,75,21296,7,2,2,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10
PBS,NDUBB_MOUSE,NDUBB,197,17490,17,1,1,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial"
PBS,NDUC2_MOUSE,NDUC2,984,14211,59,3,3,NADH dehydrogenase [ubiquinone] 1 subunit C2
PBS,NDUS1_MOUSE,NDUS1,4164,80752,229,21,21,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"
PBS,NDUS2_MOUSE,NDUS2,581,52991,39,10,10,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial"
PBS,NDUS3_MOUSE,NDUS3,5399,30302,158,8,8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial"
PBS,NDUS4_MOUSE,NDUS4,57,19829,5,1,1,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial"
PBS,NDUS5_MOUSE,NDUS5,54,12867,1,1,1,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5
PBS,NDUS7_MOUSE,NDUS7,1233,24952,49,3,3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial"
PBS,NDUS8_MOUSE,NDUS8,863,24479,30,3,3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial"
PBS,NDUV1_MOUSE,NDUV1,1503,51486,97,14,14,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
PBS,NDUV2_MOUSE,NDUV2,291,27610,28,3,3,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
PBS,NED4L_MOUSE,NED4L,50,115746,4,1,1,E3 ubiquitin-protein ligase NEDD4-like
PBS,NEK8_MOUSE,NEK8,23,76414,1,1,1,Serine/threonine-protein kinase Nek8
PBS,NEMO_MOUSE,NEMO,21,48455,1,1,1,NF-kappa-B essential modulator
PBS,NEPRO_MOUSE,NEPRO,29,64266,1,1,1,Nucleolus and neural progenitor protein
PBS,NFH_MOUSE,NFH,503,117209,32,6,5,Neurofilament heavy polypeptide
PBS,NFL_MOUSE,NFL,963,61528,84,12,10,Neurofilament light polypeptide
PBS,NFM_MOUSE,NFM,892,95973,54,9,7,Neurofilament medium polypeptide
PBS,NID1_MOUSE,NID1,2736,139302,140,17,16,Nidogen-1
PBS,NID2_MOUSE,NID2,172,156610,16,6,5,Nidogen-2
PBS,NIPS2_MOUSE,NIPS2,319,33083,23,4,4,Protein NipSnap homolog 2
PBS,NLRP6_MOUSE,NLRP6,206,98766,23,1,1,"NACHT, LRR and PYD domains-containing protein 6"
PBS,NNTM_MOUSE,NNTM,69,114449,6,4,4,"NAD(P) transhydrogenase, mitochondrial"
PBS,NOG2_MOUSE,NOG2,132,83579,21,1,1,Nucleolar GTP-binding protein 2
PBS,NOL3_MOUSE,NOL3,36,24781,1,1,1,Nucleolar protein 3
PBS,NOL7_MOUSE,NOL7,106,29009,6,1,1,Nucleolar protein 7
PBS,NONO_MOUSE,NONO,40,54620,1,1,1,Non-POU domain-containing octamer-binding protein
PBS,NOP56_MOUSE,NOP56,33,64880,1,1,1,Nucleolar protein 56
PBS,NPM_MOUSE,NPM,31,32711,1,1,1,Nucleophosmin
PBS,NU1M_MOUSE,NU1M,44,36092,2,1,1,NADH-ubiquinone oxidoreductase chain 1
PBS,NU4M_MOUSE,NU4M,304,52018,19,2,2,NADH-ubiquinone oxidoreductase chain 4
PBS,NU5M_MOUSE,NU5M,533,68771,18,2,2,NADH-ubiquinone oxidoreductase chain 5
PBS,NUCL_MOUSE,NUCL,38,76734,3,2,2,Nucleolin
PBS,NUDT6_MOUSE,NUDT6,26,35517,1,1,1,Nucleoside diphosphate-linked moiety X motif 6
PBS,OAT_MOUSE,OAT,30,48723,1,1,1,"Ornithine aminotransferase, mitochondrial"
PBS,OBSCN_MOUSE,OBSCN,5749,979281,314,63,63,Obscurin
PBS,OCAD1_MOUSE,OCAD1,24,27821,1,1,1,OCIA domain-containing protein 1
PBS,ODO1_MOUSE,ODO1,7125,117572,323,29,29,"2-oxoglutarate dehydrogenase, mitochondrial"
PBS,ODO2_MOUSE,ODO2,1789,49306,86,4,4,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"
PBS,ODP2_MOUSE,ODP2,2574,68469,144,11,11,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial"
PBS,ODPA_MOUSE,ODPA,6060,43888,227,13,13,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial"
PBS,ODPB_MOUSE,ODPB,3549,39254,191,12,12,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"
PBS,ODPX_MOUSE,ODPX,379,54250,16,1,1,"Pyruvate dehydrogenase protein X component, mitochondrial"
PBS,OLA1_MOUSE,OLA1,72,44929,3,1,1,Obg-like ATPase 1
PBS,OST48_MOUSE,OST48,126,49225,5,1,1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
PBS,PACN3_MOUSE,PACN3,192,48897,17,7,7,Protein kinase C and casein kinase II substrate protein 3
PBS,PADI2_MOUSE,PADI2,190,76942,11,2,2,Protein-arginine deiminase type-2
PBS,PAIRB_MOUSE,PAIRB,77,44801,6,3,3,Plasminogen activator inhibitor 1 RNA-binding protein
PBS,PARK7_MOUSE,PARK7,233,20236,18,3,3,Protein/nucleic acid deglycase DJ-1
PBS,PARVB_MOUSE,PARVB,25,41700,1,1,1,Beta-parvin
PBS,PBIP1_MOUSE,PBIP1,1150,81514,42,9,9,Pre-B-cell leukemia transcription factor-interacting protein 1
PBS,PDIA1_MOUSE,PDIA1,700,57422,40,5,5,Protein disulfide-isomerase
PBS,PDK2_MOUSE,PDK2,209,46239,12,1,1,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial"
PBS,PDLI3_MOUSE,PDLI3,1749,34734,66,9,9,PDZ and LIM domain protein 3
PBS,PDLI5_MOUSE,PDLI5,2842,64514,149,8,8,PDZ and LIM domain protein 5
PBS,PDLI7_MOUSE,PDLI7,1413,51170,75,6,6,PDZ and LIM domain protein 7
PBS,PDPR_MOUSE,PDPR,39,100079,1,1,1,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial"
PBS,PEBP1_MOUSE,PEBP1,144,20988,8,3,3,Phosphatidylethanolamine-binding protein 1
PBS,PEDF_MOUSE,PEDF,129,46262,4,1,1,Pigment epithelium-derived factor
PBS,PFKAM_MOUSE,PFKAM,28375,86070,1119,40,40,"ATP-dependent 6-phosphofructokinase, muscle type"
PBS,PGAM2_MOUSE,PGAM2,7873,28980,348,15,15,Phosphoglycerate mutase 2
PBS,PGBM_MOUSE,PGBM,17861,407847,896,88,88,Basement membrane-specific heparan sulfate proteoglycan core protein
PBS,PGK1_MOUSE,PGK1,4380,44921,191,15,15,Phosphoglycerate kinase 1
PBS,PGM1_MOUSE,PGM1,6584,61665,381,27,27,Phosphoglucomutase-1
PBS,PGM5_MOUSE,PGM5,268,62751,34,3,3,Phosphoglucomutase-like protein 5
PBS,PGS1_MOUSE,PGS1,2400,42069,122,12,11,Biglycan
PBS,PGS2_MOUSE,PGS2,5064,40126,295,14,13,Decorin
PBS,PHB_MOUSE,PHB,403,29859,21,8,8,Prohibitin
PBS,PHB2_MOUSE,PHB2,827,33276,39,8,8,Prohibitin-2
PBS,PHF8_MOUSE,PHF8,22,114508,1,1,1,Histone lysine demethylase PHF8
PBS,PHKG1_MOUSE,PHKG1,509,45387,48,5,5,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform"
PBS,PHLB2_MOUSE,PHLB2,35,142253,1,1,1,Pleckstrin homology-like domain family B member 2
PBS,PIEZ1_MOUSE,PIEZ1,27,295063,1,1,1,Piezo-type mechanosensitive ion channel component 1
PBS,PKHS1_MOUSE,PKHS1,27,53728,1,1,1,Pleckstrin homology domain-containing family S member 1
PBS,PLCA_MOUSE,PLCA,99,32031,3,1,1,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha
PBS,PLCC_MOUSE,PLCC,36,43952,3,2,2,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma
PBS,PLCD4_MOUSE,PLCD4,21,93547,1,1,1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4"
PBS,PLD1_MOUSE,PLD1,31,124689,1,1,1,Phospholipase D1
PBS,PLEC_MOUSE,PLEC,26938,535800,1417,167,167,Plectin
PBS,PLM_MOUSE,PLM,437,10544,25,2,2,Phospholemman
PBS,PMFBP_MOUSE,PMFBP,29,120467,1,1,1,Polyamine-modulated factor 1-binding protein 1
PBS,POSTN_MOUSE,POSTN,344,93769,10,1,1,Periostin
PBS,PP1B_MOUSE,PP1B,220,37961,14,2,2,Serine/threonine-protein phosphatase PP1-beta catalytic subunit
PBS,PP2BA_MOUSE,PP2BA,31,59291,3,1,1,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
PBS,PPAC_MOUSE,PPAC,27,18636,1,1,1,Low molecular weight phosphotyrosine protein phosphatase
PBS,PPCE_MOUSE,PPCE,20,81669,1,1,1,Prolyl endopeptidase
PBS,PPIA_MOUSE,PPIA,76,18131,6,2,2,Peptidyl-prolyl cis-trans isomerase A
PBS,PPR3A_MOUSE,PPR3A,25,122443,2,2,2,Protein phosphatase 1 regulatory subunit 3A
PBS,PRAF3_MOUSE,PRAF3,529,21543,30,2,2,PRA1 family protein 3
PBS,PRAX_MOUSE,PRAX,774,147823,60,16,16,Periaxin
PBS,PRDX1_MOUSE,PRDX1,746,22390,66,5,5,Peroxiredoxin-1
PBS,PRDX2_MOUSE,PRDX2,179,21936,16,3,3,Peroxiredoxin-2
PBS,PRDX3_MOUSE,PRDX3,146,28337,7,3,3,"Thioredoxin-dependent peroxide reductase, mitochondrial"
PBS,PRDX5_MOUSE,PRDX5,27,22226,1,1,1,"Peroxiredoxin-5, mitochondrial"
PBS,PRDX6_MOUSE,PRDX6,63,24969,3,1,1,Peroxiredoxin-6
PBS,PREB_MOUSE,PREB,25,45979,2,1,1,Prolactin regulatory element-binding protein
PBS,PRELP_MOUSE,PRELP,3583,43607,155,11,11,Prolargin
PBS,PRG2_MOUSE,PRG2,45,24981,1,1,1,Bone marrow proteoglycan
PBS,PROX1_MOUSE,PROX1,32,83701,1,1,1,Prospero homeobox protein 1
PBS,PRP8_MOUSE,PRP8,20,274754,1,1,1,Pre-mRNA-processing-splicing factor 8
PBS,PRPS1_MOUSE,PRPS1,2497,35325,94,10,10,Ribose-phosphate pyrophosphokinase 1
PBS,PRR33_MOUSE,PRR33,431,28673,19,1,1,Proline-rich protein 33
PBS,PRS38_MOUSE,PRS38,20,36245,1,1,1,Serine protease 38
PBS,PRS6A_MOUSE,PRS6A,22,49803,1,1,1,26S proteasome regulatory subunit 6A
PBS,PRS8_MOUSE,PRS8,59,45768,4,1,1,26S proteasome regulatory subunit 8
PBS,PRVA_MOUSE,PRVA,1937,11923,79,5,5,Parvalbumin alpha
PBS,PSA1_MOUSE,PSA1,57,29813,8,1,1,Proteasome subunit alpha type-1
PBS,PSB2_MOUSE,PSB2,51,23063,3,1,1,Proteasome subunit beta type-2
PBS,PSB6_MOUSE,PSB6,31,25591,1,1,1,Proteasome subunit beta type-6
PBS,PSD1_MOUSE,PSD1,42,110360,1,1,1,PH and SEC7 domain-containing protein 1
PBS,PSD13_MOUSE,PSD13,211,43124,9,1,1,26S proteasome non-ATPase regulatory subunit 13
PBS,PSMD2_MOUSE,PSMD2,124,100937,9,2,2,26S proteasome non-ATPase regulatory subunit 2
PBS,PSMD3_MOUSE,PSMD3,67,60794,2,1,1,26S proteasome non-ATPase regulatory subunit 3
PBS,PSMD7_MOUSE,PSMD7,36,36574,2,1,1,26S proteasome non-ATPase regulatory subunit 7
PBS,PSME1_MOUSE,PSME1,33,28826,1,1,1,Proteasome activator complex subunit 1
PBS,PTH2_MOUSE,PTH2,36,19742,1,1,1,"Peptidyl-tRNA hydrolase 2, mitochondrial"
PBS,PTPRB_MOUSE,PTPRB,43,225838,2,1,1,Receptor-type tyrosine-protein phosphatase beta
PBS,PTPRT_MOUSE,PTPRT,22,164677,1,1,1,Receptor-type tyrosine-protein phosphatase T
PBS,PUR8_MOUSE,PUR8,24,55572,1,1,1,Adenylosuccinate lyase
PBS,PURA1_MOUSE,PURA1,2717,50508,122,11,11,Adenylosuccinate synthetase isozyme 1
PBS,PXMP2_MOUSE,PXMP2,24,22251,1,1,1,Peroxisomal membrane protein 2
PBS,PYC_MOUSE,PYC,32,130344,1,1,1,"Pyruvate carboxylase, mitochondrial"
PBS,PYGB_MOUSE,PYGB,18447,97353,666,15,3,"Glycogen phosphorylase, brain form"
PBS,PYGL_MOUSE,PYGL,7366,97857,322,7,1,"Glycogen phosphorylase, liver form"
PBS,PYGM_MOUSE,PYGM,73787,97681,2802,61,48,"Glycogen phosphorylase, muscle form"
PBS,PZP_MOUSE,PZP,85,167116,4,1,1,Pregnancy zone protein
PBS,QCR1_MOUSE,QCR1,6987,53446,355,18,18,"Cytochrome b-c1 complex subunit 1, mitochondrial"
PBS,QCR10_MOUSE,QCR10,22,6534,1,1,1,Cytochrome b-c1 complex subunit 10
PBS,QCR2_MOUSE,QCR2,9282,48262,379,19,19,"Cytochrome b-c1 complex subunit 2, mitochondrial"
PBS,QCR6_MOUSE,QCR6,151,10713,4,2,2,"Cytochrome b-c1 complex subunit 6, mitochondrial"
PBS,QCR7_MOUSE,QCR7,39,13519,4,2,2,Cytochrome b-c1 complex subunit 7
PBS,QCR8_MOUSE,QCR8,940,9762,53,4,4,Cytochrome b-c1 complex subunit 8
PBS,QCR9_MOUSE,QCR9,633,7441,33,2,2,Cytochrome b-c1 complex subunit 9
PBS,QKI_MOUSE,QKI,20,37761,1,1,1,Protein quaking
PBS,RAB10_MOUSE,RAB10,833,22755,40,5,5,Ras-related protein Rab-10
PBS,RAC1_MOUSE,RAC1,70,21835,6,2,2,Ras-related C3 botulinum toxin substrate 1
PBS,RACK1_MOUSE,RACK1,190,35511,12,3,3,Receptor of activated protein C kinase 1
PBS,RAN_MOUSE,RAN,34,24579,2,1,1,GTP-binding nuclear protein Ran
PBS,RAP1A_MOUSE,RAP1A,99,21316,2,1,1,Ras-related protein Rap-1A
PBS,RBBP5_MOUSE,RBBP5,50,59745,5,1,1,Retinoblastoma-binding protein 5
PBS,RCN1_MOUSE,RCN1,107,38090,8,1,1,Reticulocalbin-1
PBS,RHG31_MOUSE,RHG31,119,156549,10,1,1,Rho GTPase-activating protein 31
PBS,RHOA_MOUSE,RHOA,28,22110,1,1,1,Transforming protein RhoA
PBS,RIBC1_MOUSE,RIBC1,26,45106,1,1,1,RIB43A-like with coiled-coils protein 1
PBS,RIN3_MOUSE,RIN3,42,108122,6,1,1,Ras and Rab interactor 3
PBS,RL10A_MOUSE,RL10A,347,25072,42,6,6,60S ribosomal protein L10a
PBS,RL10L_MOUSE,RL10L,670,24998,41,4,4,60S ribosomal protein L10-like
PBS,RL12_MOUSE,RL12,29,17965,1,1,1,60S ribosomal protein L12
PBS,RL13_MOUSE,RL13,1065,24348,76,6,6,60S ribosomal protein L13
PBS,RL13A_MOUSE,RL13A,137,23563,15,4,4,60S ribosomal protein L13a
PBS,RL14_MOUSE,RL14,1658,23663,68,4,4,60S ribosomal protein L14
PBS,RL15_MOUSE,RL15,846,24245,58,7,7,60S ribosomal protein L15
PBS,RL17_MOUSE,RL17,230,21637,16,3,3,60S ribosomal protein L17
PBS,RL18_MOUSE,RL18,1447,21688,70,5,5,60S ribosomal protein L18
PBS,RL18A_MOUSE,RL18A,786,21004,44,4,4,60S ribosomal protein L18a
PBS,RL19_MOUSE,RL19,559,23565,28,3,3,60S ribosomal protein L19
PBS,RL21_MOUSE,RL21,142,18607,12,1,1,60S ribosomal protein L21
PBS,RL22_MOUSE,RL22,285,14807,15,3,3,60S ribosomal protein L22
PBS,RL22L_MOUSE,RL22L,34,14459,1,1,1,60S ribosomal protein L22-like 1
PBS,RL23_MOUSE,RL23,359,14970,22,2,2,60S ribosomal protein L23
PBS,RL23A_MOUSE,RL23A,138,17684,5,2,2,60S ribosomal protein L23a
PBS,RL24_MOUSE,RL24,553,17882,32,5,5,60S ribosomal protein L24
PBS,RL26_MOUSE,RL26,387,17248,36,4,4,60S ribosomal protein L26
PBS,RL27_MOUSE,RL27,604,15788,45,4,4,60S ribosomal protein L27
PBS,RL27A_MOUSE,RL27A,308,16709,16,3,3,60S ribosomal protein L27a
PBS,RL28_MOUSE,RL28,142,15781,13,3,3,60S ribosomal protein L28
PBS,RL29_MOUSE,RL29,60,17633,5,2,2,60S ribosomal protein L29
PBS,RL3_MOUSE,RL3,301,46366,23,3,3,60S ribosomal protein L3
PBS,RL30_MOUSE,RL30,907,12947,36,3,3,60S ribosomal protein L30
PBS,RL31_MOUSE,RL31,251,14454,18,1,1,60S ribosomal protein L31
PBS,RL34_MOUSE,RL34,317,13513,28,4,4,60S ribosomal protein L34
PBS,RL35_MOUSE,RL35,72,14544,8,2,2,60S ribosomal protein L35
PBS,RL35A_MOUSE,RL35A,63,12660,8,2,2,60S ribosomal protein L35a
PBS,RL36_MOUSE,RL36,171,12265,13,1,1,60S ribosomal protein L36
PBS,RL36A_MOUSE,RL36A,98,12718,14,4,4,60S ribosomal protein L36a
PBS,RL39_MOUSE,RL39,29,6403,1,1,1,60S ribosomal protein L39
PBS,RL4_MOUSE,RL4,1304,47409,101,13,13,60S ribosomal protein L4
PBS,RL5_MOUSE,RL5,653,34607,33,4,4,60S ribosomal protein L5
PBS,RL6_MOUSE,RL6,3446,33546,105,8,8,60S ribosomal protein L6
PBS,RL7_MOUSE,RL7,1278,31457,58,9,9,60S ribosomal protein L7
PBS,RL7A_MOUSE,RL7A,1083,30129,63,10,10,60S ribosomal protein L7a
PBS,RL8_MOUSE,RL8,1213,28235,62,5,5,60S ribosomal protein L8
PBS,RL9_MOUSE,RL9,443,21982,20,4,4,60S ribosomal protein L9
PBS,RLA0_MOUSE,RLA0,40,34366,3,1,1,60S acidic ribosomal protein P0
PBS,RN208_MOUSE,RN208,21,29283,2,1,1,RING finger protein 208
PBS,ROA2_MOUSE,ROA2,189,37437,19,2,2,Heterogeneous nuclear ribonucleoproteins A2/B1
PBS,ROCK2_MOUSE,ROCK2,21,161625,1,1,1,Rho-associated protein kinase 2
PBS,RPGP2_MOUSE,RPGP2,20,78718,1,1,1,Rap1 GTPase-activating protein 2
PBS,RPN1_MOUSE,RPN1,87,68657,6,3,3,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
PBS,RPN2_MOUSE,RPN2,653,69134,22,2,2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
PBS,RS10_MOUSE,RS10,386,18904,24,3,3,40S ribosomal protein S10
PBS,RS11_MOUSE,RS11,341,18590,26,5,5,40S ribosomal protein S11
PBS,RS13_MOUSE,RS13,436,17212,34,5,5,40S ribosomal protein S13
PBS,RS14_MOUSE,RS14,603,16434,27,2,2,40S ribosomal protein S14
PBS,RS15_MOUSE,RS15,619,17029,22,2,2,40S ribosomal protein S15
PBS,RS15A_MOUSE,RS15A,60,14944,3,2,2,40S ribosomal protein S15a
PBS,RS16_MOUSE,RS16,962,16549,43,7,7,40S ribosomal protein S16
PBS,RS18_MOUSE,RS18,829,17708,51,9,9,40S ribosomal protein S18
PBS,RS19_MOUSE,RS19,373,16076,22,4,4,40S ribosomal protein S19
PBS,RS2_MOUSE,RS2,548,31497,29,4,4,40S ribosomal protein S2
PBS,RS20_MOUSE,RS20,172,13478,12,2,2,40S ribosomal protein S20
PBS,RS23_MOUSE,RS23,138,15969,8,2,2,40S ribosomal protein S23
PBS,RS24_MOUSE,RS24,177,15413,9,1,1,40S ribosomal protein S24
PBS,RS25_MOUSE,RS25,415,13791,30,3,3,40S ribosomal protein S25
PBS,RS26_MOUSE,RS26,115,13292,12,2,2,40S ribosomal protein S26
PBS,RS27A_MOUSE,RS27A,831,18282,49,3,3,Ubiquitin-40S ribosomal protein S27a
PBS,RS27L_MOUSE,RS27L,99,9813,8,1,1,40S ribosomal protein S27-like
PBS,RS3_MOUSE,RS3,144,26828,5,2,2,40S ribosomal protein S3
PBS,RS30_MOUSE,RS30,129,6644,9,1,1,40S ribosomal protein S30
PBS,RS3A_MOUSE,RS3A,918,30094,46,10,10,40S ribosomal protein S3a
PBS,RS4X_MOUSE,RS4X,841,29807,44,7,7,"40S ribosomal protein S4, X isoform"
PBS,RS5_MOUSE,RS5,297,23046,18,3,3,40S ribosomal protein S5
PBS,RS6_MOUSE,RS6,918,28834,43,6,6,40S ribosomal protein S6
PBS,RS7_MOUSE,RS7,312,22113,23,4,4,40S ribosomal protein S7
PBS,RS8_MOUSE,RS8,1358,24475,77,7,7,40S ribosomal protein S8
PBS,RS9_MOUSE,RS9,504,22635,43,9,9,40S ribosomal protein S9
PBS,RSMB_MOUSE,RSMB,19,23811,1,1,1,Small nuclear ribonucleoprotein-associated protein B
PBS,RSSA_MOUSE,RSSA,1191,32931,59,5,5,40S ribosomal protein SA
PBS,RTN2_MOUSE,RTN2,8656,51543,217,6,6,Reticulon-2
PBS,RTN4_MOUSE,RTN4,1636,127048,102,6,6,Reticulon-4
PBS,RYR1_MOUSE,RYR1,61290,570381,2818,182,182,Ryanodine receptor 1
PBS,S2542_MOUSE,S2542,79,35276,3,1,1,Mitochondrial coenzyme A transporter SLC25A42
PBS,S2551_MOUSE,S2551,89,33896,4,1,1,Solute carrier family 25 member 51
PBS,S27A1_MOUSE,S27A1,80,72200,5,2,2,Long-chain fatty acid transport protein 1
PBS,S61A2_MOUSE,S61A2,210,52670,12,1,1,Protein transport protein Sec61 subunit alpha isoform 2
PBS,SAC1_MOUSE,SAC1,24,67471,1,1,1,Phosphatidylinositide phosphatase SAC1
PBS,SAC2_MOUSE,SAC2,33,128782,1,1,1,Phosphatidylinositide phosphatase SAC2
PBS,SAM50_MOUSE,SAM50,134,52230,12,2,2,Sorting and assembly machinery component 50 homolog
PBS,SAMH1_MOUSE,SAMH1,28,73517,1,1,1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
PBS,SAPC2_MOUSE,SAPC2,36,43209,1,1,1,Suppressor APC domain-containing protein 2
PBS,SAR1B_MOUSE,SAR1B,122,22482,14,4,4,GTP-binding protein SAR1b
PBS,SC22B_MOUSE,SC22B,31,24896,2,2,2,Vesicle-trafficking protein SEC22b
PBS,SCAM2_MOUSE,SCAM2,37,36897,1,1,1,Secretory carrier-associated membrane protein 2
PBS,SCOT1_MOUSE,SCOT1,41,56352,2,1,1,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"
PBS,SCPDL_MOUSE,SCPDL,84,47669,6,3,3,Saccharopine dehydrogenase-like oxidoreductase
PBS,SDHA_MOUSE,SDHA,4323,73623,202,17,17,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
PBS,SDHB_MOUSE,SDHB,997,32591,73,8,8,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
PBS,SFI1_MOUSE,SFI1,33,145596,1,1,1,Protein SFI1 homolog
PBS,SFXN3_MOUSE,SFXN3,65,35669,3,2,2,Sideroflexin-3
PBS,SGCA_MOUSE,SGCA,239,43659,20,5,5,Alpha-sarcoglycan
PBS,SGCB_MOUSE,SGCB,26,35193,1,1,1,Beta-sarcoglycan
PBS,SGCG_MOUSE,SGCG,114,32347,4,1,1,Gamma-sarcoglycan
PBS,SH3BG_MOUSE,SH3BG,258,23146,25,3,3,SH3 domain-binding glutamic acid-rich protein
PBS,SIR7_MOUSE,SIR7,29,45745,1,1,1,NAD-dependent protein deacetylase sirtuin-7
PBS,SMTL2_MOUSE,SMTL2,70,49778,3,1,1,Smoothelin-like protein 2
PBS,SMYD1_MOUSE,SMYD1,3659,57428,127,13,13,Histone-lysine N-methyltransferase Smyd1
PBS,SNTA1_MOUSE,SNTA1,690,54088,40,4,4,Alpha-1-syntrophin
PBS,SODC_MOUSE,SODC,470,16104,21,3,3,Superoxide dismutase [Cu-Zn]
PBS,SODM_MOUSE,SODM,79,24816,4,2,2,"Superoxide dismutase [Mn], mitochondrial"
PBS,SPA3K_MOUSE,SPA3K,559,47021,35,5,5,Serine protease inhibitor A3K
PBS,SPB6_MOUSE,SPB6,144,42913,7,3,3,Serpin B6
PBS,SPCS_MOUSE,SPCS,86,56032,9,1,1,O-phosphoseryl-tRNA(Sec) selenium transferase
PBS,SPEG_MOUSE,SPEG,457,356975,23,5,5,Striated muscle-specific serine/threonine-protein kinase
