sample_id,metabolite,value,Tissue,Treatment
CTL-5_R2-,Octadecatrienoic acid,643000.0,Tibialis_anterior,Control
CTL-9_R1-,Octadecatrienoic acid,389000.0,Tibialis_anterior,Control
CTL-3_R6-,Octadecatrienoic acid,478000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Octadecatrienoic acid,676000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Octadecatrienoic acid,227000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Octadecatrienoic acid,212000.0,Lung,Tumor
4T1-21_R22-,Octadecatrienoic acid,113000.0,Lung,Tumor
4T1-25_R16-,Octadecatrienoic acid,77500.0,Lung,Tumor
CTL-4_R20-,Octadecatrienoic acid,217000.0,Lung,Control
CTL-8_R13-,Octadecatrienoic acid,232000.0,Lung,Control
CTL-12_R14-,Octadecatrienoic acid,391000.0,Lung,Control
4T1-1_R7-,Eicosatetraenoic acid,4070000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Eicosatetraenoic acid,1220000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Eicosatetraenoic acid,2960000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Eicosatetraenoic acid,3060000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Eicosatetraenoic acid,2470000.0,Tibialis_anterior,Control
CTL-5_R2-,Eicosatetraenoic acid,2590000.0,Tibialis_anterior,Control
CTL-9_R1-,Eicosatetraenoic acid,1890000.0,Tibialis_anterior,Control
CTL-3_R6-,Eicosatetraenoic acid,855000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Eicosatetraenoic acid,860000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Eicosatetraenoic acid,1410000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Eicosatetraenoic acid,7260000.0,Lung,Tumor
4T1-21_R22-,Eicosatetraenoic acid,2470000.0,Lung,Tumor
4T1-25_R16-,Eicosatetraenoic acid,4560000.0,Lung,Tumor
CTL-4_R20-,Eicosatetraenoic acid,4500000.0,Lung,Control
CTL-8_R13-,Eicosatetraenoic acid,3540000.0,Lung,Control
CTL-12_R14-,Eicosatetraenoic acid,5870000.0,Lung,Control
4T1-1_R7-,Eicosapentaenoic acid,234000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Eicosapentaenoic acid,106000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Eicosapentaenoic acid,157000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Eicosapentaenoic acid,181000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Eicosapentaenoic acid,547000.0,Tibialis_anterior,Control
CTL-5_R2-,Eicosapentaenoic acid,211000.0,Tibialis_anterior,Control
CTL-9_R1-,Eicosapentaenoic acid,296000.0,Tibialis_anterior,Control
CTL-3_R6-,Eicosapentaenoic acid,156000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Eicosapentaenoic acid,626000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Eicosapentaenoic acid,184000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Eicosapentaenoic acid,228000.0,Lung,Tumor
4T1-21_R22-,Eicosapentaenoic acid,94800.0,Lung,Tumor
4T1-25_R16-,Eicosapentaenoic acid,113000.0,Lung,Tumor
CTL-4_R20-,Eicosapentaenoic acid,222000.0,Lung,Control
CTL-8_R13-,Eicosapentaenoic acid,286000.0,Lung,Control
CTL-12_R14-,Eicosapentaenoic acid,373000.0,Lung,Control
4T1-1_R7-,Docosahexaenoic acid,1430000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Docosahexaenoic acid,257000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Docosahexaenoic acid,1120000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Docosahexaenoic acid,797000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Docosahexaenoic acid,918000.0,Tibialis_anterior,Control
CTL-5_R2-,Docosahexaenoic acid,1060000.0,Tibialis_anterior,Control
CTL-9_R1-,Docosahexaenoic acid,1860000.0,Tibialis_anterior,Control
CTL-3_R6-,Docosahexaenoic acid,478000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Docosahexaenoic acid,1150000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Docosahexaenoic acid,849000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Docosahexaenoic acid,1860000.0,Lung,Tumor
4T1-21_R22-,Docosahexaenoic acid,989000.0,Lung,Tumor
4T1-25_R16-,Docosahexaenoic acid,991000.0,Lung,Tumor
CTL-4_R20-,Docosahexaenoic acid,677000.0,Lung,Control
CTL-8_R13-,Docosahexaenoic acid,1740000.0,Lung,Control
CTL-12_R14-,Docosahexaenoic acid,804000.0,Lung,Control
4T1-1_R7-,(8Z-11Z-14Z)-Icosatrienoic acid,298000.0,Tibialis_anterior,Tumor
4T1-15_R11-,(8Z-11Z-14Z)-Icosatrienoic acid,72200.0,Tibialis_anterior,Tumor
4T1-19_R15-,(8Z-11Z-14Z)-Icosatrienoic acid,270000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,(8Z-11Z-14Z)-Icosatrienoic acid,219000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,(8Z-11Z-14Z)-Icosatrienoic acid,135000.0,Tibialis_anterior,Control
CTL-5_R2-,(8Z-11Z-14Z)-Icosatrienoic acid,145000.0,Tibialis_anterior,Control
CTL-9_R1-,(8Z-11Z-14Z)-Icosatrienoic acid,197000.0,Tibialis_anterior,Control
CTL-3_R6-,(8Z-11Z-14Z)-Icosatrienoic acid,119000.0,Upper_Arm_SkM,Control
CTL-7_R3-,(8Z-11Z-14Z)-Icosatrienoic acid,143000.0,Upper_Arm_SkM,Control
CTL-11_R21-,(8Z-11Z-14Z)-Icosatrienoic acid,105000.0,Upper_Arm_SkM,Control
4T1-17_R4-,(8Z-11Z-14Z)-Icosatrienoic acid,474000.0,Lung,Tumor
4T1-21_R22-,(8Z-11Z-14Z)-Icosatrienoic acid,272000.0,Lung,Tumor
4T1-25_R16-,(8Z-11Z-14Z)-Icosatrienoic acid,331000.0,Lung,Tumor
CTL-4_R20-,(8Z-11Z-14Z)-Icosatrienoic acid,585000.0,Lung,Control
CTL-8_R13-,(8Z-11Z-14Z)-Icosatrienoic acid,312000.0,Lung,Control
CTL-12_R14-,(8Z-11Z-14Z)-Icosatrienoic acid,463000.0,Lung,Control
4T1-1_R7-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,315000.0,Tibialis_anterior,Tumor
4T1-15_R11-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,121000.0,Tibialis_anterior,Tumor
4T1-19_R15-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,325000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,327000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,410000.0,Tibialis_anterior,Control
CTL-5_R2-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,831000.0,Tibialis_anterior,Control
CTL-9_R1-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,744000.0,Tibialis_anterior,Control
CTL-3_R6-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,227000.0,Upper_Arm_SkM,Control
CTL-7_R3-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,475000.0,Upper_Arm_SkM,Control
CTL-11_R21-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,364000.0,Upper_Arm_SkM,Control
4T1-17_R4-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,522000.0,Lung,Tumor
4T1-21_R22-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,505000.0,Lung,Tumor
4T1-25_R16-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,129000.0,Lung,Tumor
CTL-4_R20-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,410000.0,Lung,Control
CTL-8_R13-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,566000.0,Lung,Control
CTL-12_R14-,(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid,422000.0,Lung,Control
4T1-1_R7-,alhpa-tocopheronolactone,42300.0,Tibialis_anterior,Tumor
4T1-15_R11-,alhpa-tocopheronolactone,39600.0,Tibialis_anterior,Tumor
4T1-19_R15-,alhpa-tocopheronolactone,35900.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,alhpa-tocopheronolactone,21000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,alhpa-tocopheronolactone,17000.0,Tibialis_anterior,Control
CTL-5_R2-,alhpa-tocopheronolactone,40200.0,Tibialis_anterior,Control
CTL-9_R1-,alhpa-tocopheronolactone,81600.0,Tibialis_anterior,Control
CTL-3_R6-,alhpa-tocopheronolactone,24400.0,Upper_Arm_SkM,Control
CTL-7_R3-,alhpa-tocopheronolactone,36900.0,Upper_Arm_SkM,Control
CTL-11_R21-,alhpa-tocopheronolactone,35700.0,Upper_Arm_SkM,Control
4T1-17_R4-,alhpa-tocopheronolactone,46600.0,Lung,Tumor
4T1-21_R22-,alhpa-tocopheronolactone,21100.0,Lung,Tumor
4T1-25_R16-,alhpa-tocopheronolactone,21500.0,Lung,Tumor
CTL-4_R20-,alhpa-tocopheronolactone,19100.0,Lung,Control
CTL-8_R13-,alhpa-tocopheronolactone,46600.0,Lung,Control
CTL-12_R14-,alhpa-tocopheronolactone,24000.0,Lung,Control
4T1-1_R7-,dihydroxy-octadecanoic acid,95000.0,Tibialis_anterior,Tumor
4T1-15_R11-,dihydroxy-octadecanoic acid,76900.0,Tibialis_anterior,Tumor
4T1-19_R15-,dihydroxy-octadecanoic acid,56700.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,dihydroxy-octadecanoic acid,32900.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,dihydroxy-octadecanoic acid,39600.0,Tibialis_anterior,Control
CTL-5_R2-,dihydroxy-octadecanoic acid,25500.0,Tibialis_anterior,Control
CTL-9_R1-,dihydroxy-octadecanoic acid,28600.0,Tibialis_anterior,Control
CTL-3_R6-,dihydroxy-octadecanoic acid,31900.0,Upper_Arm_SkM,Control
CTL-7_R3-,dihydroxy-octadecanoic acid,33500.0,Upper_Arm_SkM,Control
CTL-11_R21-,dihydroxy-octadecanoic acid,49500.0,Upper_Arm_SkM,Control
4T1-17_R4-,dihydroxy-octadecanoic acid,65000.0,Lung,Tumor
4T1-21_R22-,dihydroxy-octadecanoic acid,42500.0,Lung,Tumor
4T1-25_R16-,dihydroxy-octadecanoic acid,68300.0,Lung,Tumor
CTL-4_R20-,dihydroxy-octadecanoic acid,52300.0,Lung,Control
CTL-8_R13-,dihydroxy-octadecanoic acid,95100.0,Lung,Control
CTL-12_R14-,dihydroxy-octadecanoic acid,55700.0,Lung,Control
4T1-1_R7-,Indole-5-6-quinone,112000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Indole-5-6-quinone,136000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Indole-5-6-quinone,111000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Indole-5-6-quinone,91700.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Indole-5-6-quinone,161000.0,Tibialis_anterior,Control
CTL-5_R2-,Indole-5-6-quinone,94200.0,Tibialis_anterior,Control
CTL-9_R1-,Indole-5-6-quinone,115000.0,Tibialis_anterior,Control
CTL-3_R6-,Indole-5-6-quinone,86500.0,Upper_Arm_SkM,Control
CTL-7_R3-,Indole-5-6-quinone,99200.0,Upper_Arm_SkM,Control
CTL-11_R21-,Indole-5-6-quinone,184000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Indole-5-6-quinone,143000.0,Lung,Tumor
4T1-21_R22-,Indole-5-6-quinone,120000.0,Lung,Tumor
4T1-25_R16-,Indole-5-6-quinone,132000.0,Lung,Tumor
CTL-4_R20-,Indole-5-6-quinone,153000.0,Lung,Control
CTL-8_R13-,Indole-5-6-quinone,108000.0,Lung,Control
CTL-12_R14-,Indole-5-6-quinone,115000.0,Lung,Control
4T1-1_R7-,Homovanillate,231000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Homovanillate,112000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Homovanillate,139000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Homovanillate,105000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Homovanillate,78000.0,Tibialis_anterior,Control
CTL-5_R2-,Homovanillate,94800.0,Tibialis_anterior,Control
CTL-9_R1-,Homovanillate,137000.0,Tibialis_anterior,Control
CTL-3_R6-,Homovanillate,72100.0,Upper_Arm_SkM,Control
CTL-7_R3-,Homovanillate,71400.0,Upper_Arm_SkM,Control
CTL-11_R21-,Homovanillate,107000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Homovanillate,57700.0,Lung,Tumor
4T1-21_R22-,Homovanillate,55400.0,Lung,Tumor
4T1-25_R16-,Homovanillate,30900.0,Lung,Tumor
CTL-4_R20-,Homovanillate,19100.0,Lung,Control
CTL-8_R13-,Homovanillate,33500.0,Lung,Control
CTL-12_R14-,Homovanillate,18800.0,Lung,Control
4T1-1_R7-,4-Hydroxyphenylacetate,695000.0,Tibialis_anterior,Tumor
4T1-15_R11-,4-Hydroxyphenylacetate,801000.0,Tibialis_anterior,Tumor
4T1-19_R15-,4-Hydroxyphenylacetate,953000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,4-Hydroxyphenylacetate,1530000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,4-Hydroxyphenylacetate,344000.0,Tibialis_anterior,Control
CTL-5_R2-,4-Hydroxyphenylacetate,495000.0,Tibialis_anterior,Control
CTL-9_R1-,4-Hydroxyphenylacetate,348000.0,Tibialis_anterior,Control
CTL-3_R6-,4-Hydroxyphenylacetate,354000.0,Upper_Arm_SkM,Control
CTL-7_R3-,4-Hydroxyphenylacetate,369000.0,Upper_Arm_SkM,Control
CTL-11_R21-,4-Hydroxyphenylacetate,449000.0,Upper_Arm_SkM,Control
4T1-17_R4-,4-Hydroxyphenylacetate,571000.0,Lung,Tumor
4T1-21_R22-,4-Hydroxyphenylacetate,353000.0,Lung,Tumor
4T1-25_R16-,4-Hydroxyphenylacetate,410000.0,Lung,Tumor
CTL-4_R20-,4-Hydroxyphenylacetate,450000.0,Lung,Control
CTL-8_R13-,4-Hydroxyphenylacetate,491000.0,Lung,Control
CTL-12_R14-,4-Hydroxyphenylacetate,580000.0,Lung,Control
4T1-1_R7-,3-Fumarylpyruvate,37800.0,Tibialis_anterior,Tumor
4T1-15_R11-,3-Fumarylpyruvate,48900.0,Tibialis_anterior,Tumor
4T1-19_R15-,3-Fumarylpyruvate,51400.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,3-Fumarylpyruvate,45200.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,3-Fumarylpyruvate,48100.0,Tibialis_anterior,Control
CTL-5_R2-,3-Fumarylpyruvate,23400.0,Tibialis_anterior,Control
CTL-9_R1-,3-Fumarylpyruvate,18300.0,Tibialis_anterior,Control
CTL-3_R6-,3-Fumarylpyruvate,28200.0,Upper_Arm_SkM,Control
CTL-7_R3-,3-Fumarylpyruvate,15000.0,Upper_Arm_SkM,Control
CTL-11_R21-,3-Fumarylpyruvate,50500.0,Upper_Arm_SkM,Control
4T1-17_R4-,3-Fumarylpyruvate,18700.0,Lung,Tumor
4T1-21_R22-,3-Fumarylpyruvate,33500.0,Lung,Tumor
4T1-25_R16-,3-Fumarylpyruvate,49800.0,Lung,Tumor
CTL-4_R20-,3-Fumarylpyruvate,46200.0,Lung,Control
CTL-8_R13-,3-Fumarylpyruvate,50200.0,Lung,Control
CTL-12_R14-,3-Fumarylpyruvate,45200.0,Lung,Control
4T1-1_R7-,CerP,2340.0,Tibialis_anterior,Tumor
4T1-15_R11-,CerP,2190.0,Tibialis_anterior,Tumor
4T1-19_R15-,CerP,2360.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,CerP,8930.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,CerP,1150.0,Tibialis_anterior,Control
CTL-5_R2-,CerP,2000.0,Tibialis_anterior,Control
CTL-9_R1-,CerP,11900.0,Tibialis_anterior,Control
CTL-3_R6-,CerP,1700.0,Upper_Arm_SkM,Control
CTL-7_R3-,CerP,1400.0,Upper_Arm_SkM,Control
CTL-11_R21-,CerP,10500.0,Upper_Arm_SkM,Control
4T1-17_R4-,CerP,4060.0,Lung,Tumor
4T1-21_R22-,CerP,2720.0,Lung,Tumor
4T1-25_R16-,CerP,9720.0,Lung,Tumor
CTL-4_R20-,CerP,0.0,Lung,Control
CTL-8_R13-,CerP,15600.0,Lung,Control
CTL-12_R14-,CerP,20700.0,Lung,Control
4T1-1_R7-,Taurocholate,109000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Taurocholate,144000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Taurocholate,56800.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Taurocholate,23900.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Taurocholate,3520.0,Tibialis_anterior,Control
CTL-5_R2-,Taurocholate,182000.0,Tibialis_anterior,Control
CTL-9_R1-,Taurocholate,54500.0,Tibialis_anterior,Control
CTL-3_R6-,Taurocholate,5120.0,Upper_Arm_SkM,Control
CTL-7_R3-,Taurocholate,130000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Taurocholate,26600.0,Upper_Arm_SkM,Control
4T1-17_R4-,Taurocholate,95200.0,Lung,Tumor
4T1-21_R22-,Taurocholate,23200.0,Lung,Tumor
4T1-25_R16-,Taurocholate,28500.0,Lung,Tumor
CTL-4_R20-,Taurocholate,52200.0,Lung,Control
CTL-8_R13-,Taurocholate,1330000.0,Lung,Control
CTL-12_R14-,Taurocholate,45300.0,Lung,Control
4T1-1_R7-,Taurochenodeoxycholate/Tauroursodeoxycholate,25600.0,Tibialis_anterior,Tumor
4T1-15_R11-,Taurochenodeoxycholate/Tauroursodeoxycholate,13500.0,Tibialis_anterior,Tumor
4T1-19_R15-,Taurochenodeoxycholate/Tauroursodeoxycholate,2380.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Taurochenodeoxycholate/Tauroursodeoxycholate,0.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Taurochenodeoxycholate/Tauroursodeoxycholate,0.0,Tibialis_anterior,Control
CTL-5_R2-,Taurochenodeoxycholate/Tauroursodeoxycholate,9130.0,Tibialis_anterior,Control
CTL-9_R1-,Taurochenodeoxycholate/Tauroursodeoxycholate,7650.0,Tibialis_anterior,Control
CTL-3_R6-,Taurochenodeoxycholate/Tauroursodeoxycholate,0.0,Upper_Arm_SkM,Control
CTL-7_R3-,Taurochenodeoxycholate/Tauroursodeoxycholate,2420.0,Upper_Arm_SkM,Control
CTL-11_R21-,Taurochenodeoxycholate/Tauroursodeoxycholate,4590.0,Upper_Arm_SkM,Control
4T1-17_R4-,Taurochenodeoxycholate/Tauroursodeoxycholate,13200.0,Lung,Tumor
4T1-21_R22-,Taurochenodeoxycholate/Tauroursodeoxycholate,0.0,Lung,Tumor
4T1-25_R16-,Taurochenodeoxycholate/Tauroursodeoxycholate,0.0,Lung,Tumor
CTL-4_R20-,Taurochenodeoxycholate/Tauroursodeoxycholate,0.0,Lung,Control
CTL-8_R13-,Taurochenodeoxycholate/Tauroursodeoxycholate,67000.0,Lung,Control
CTL-12_R14-,Taurochenodeoxycholate/Tauroursodeoxycholate,10900.0,Lung,Control
4T1-1_R7-,HODE,74100.0,Tibialis_anterior,Tumor
4T1-15_R11-,HODE,21800.0,Tibialis_anterior,Tumor
4T1-19_R15-,HODE,212000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,HODE,68900.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,HODE,16500.0,Tibialis_anterior,Control
CTL-5_R2-,HODE,147000.0,Tibialis_anterior,Control
CTL-9_R1-,HODE,45600.0,Tibialis_anterior,Control
CTL-3_R6-,HODE,12500.0,Upper_Arm_SkM,Control
CTL-7_R3-,HODE,55900.0,Upper_Arm_SkM,Control
CTL-11_R21-,HODE,21500.0,Upper_Arm_SkM,Control
4T1-17_R4-,HODE,283000.0,Lung,Tumor
4T1-21_R22-,HODE,167000.0,Lung,Tumor
4T1-25_R16-,HODE,99500.0,Lung,Tumor
CTL-4_R20-,HODE,242000.0,Lung,Control
CTL-8_R13-,HODE,251000.0,Lung,Control
CTL-12_R14-,HODE,417000.0,Lung,Control
4T1-1_R7-,HETE,23200.0,Tibialis_anterior,Tumor
4T1-15_R11-,HETE,27800.0,Tibialis_anterior,Tumor
4T1-19_R15-,HETE,211000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,HETE,29200.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,HETE,6110.0,Tibialis_anterior,Control
CTL-5_R2-,HETE,89900.0,Tibialis_anterior,Control
CTL-9_R1-,HETE,19500.0,Tibialis_anterior,Control
CTL-3_R6-,HETE,1220.0,Upper_Arm_SkM,Control
CTL-7_R3-,HETE,10100.0,Upper_Arm_SkM,Control
CTL-11_R21-,HETE,1100.0,Upper_Arm_SkM,Control
4T1-17_R4-,HETE,212000.0,Lung,Tumor
4T1-21_R22-,HETE,373000.0,Lung,Tumor
4T1-25_R16-,HETE,467000.0,Lung,Tumor
CTL-4_R20-,HETE,701000.0,Lung,Control
CTL-8_R13-,HETE,1170000.0,Lung,Control
CTL-12_R14-,HETE,1710000.0,Lung,Control
4T1-1_R7-,Prostaglandin A2/B2,28300.0,Tibialis_anterior,Tumor
4T1-15_R11-,Prostaglandin A2/B2,24300.0,Tibialis_anterior,Tumor
4T1-19_R15-,Prostaglandin A2/B2,17500.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Prostaglandin A2/B2,41100.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Prostaglandin A2/B2,13800.0,Tibialis_anterior,Control
CTL-5_R2-,Prostaglandin A2/B2,8180.0,Tibialis_anterior,Control
CTL-9_R1-,Prostaglandin A2/B2,12200.0,Tibialis_anterior,Control
CTL-3_R6-,Prostaglandin A2/B2,22100.0,Upper_Arm_SkM,Control
CTL-7_R3-,Prostaglandin A2/B2,16100.0,Upper_Arm_SkM,Control
CTL-11_R21-,Prostaglandin A2/B2,12800.0,Upper_Arm_SkM,Control
4T1-17_R4-,Prostaglandin A2/B2,86200.0,Lung,Tumor
4T1-21_R22-,Prostaglandin A2/B2,49000.0,Lung,Tumor
4T1-25_R16-,Prostaglandin A2/B2,27800.0,Lung,Tumor
CTL-4_R20-,Prostaglandin A2/B2,20300.0,Lung,Control
CTL-8_R13-,Prostaglandin A2/B2,45800.0,Lung,Control
CTL-12_R14-,Prostaglandin A2/B2,48100.0,Lung,Control
4T1-1_R7-,Prostaglandin D2/Thromboxane A2 (isobars),175000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Prostaglandin D2/Thromboxane A2 (isobars),72500.0,Tibialis_anterior,Tumor
4T1-19_R15-,Prostaglandin D2/Thromboxane A2 (isobars),112000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Prostaglandin D2/Thromboxane A2 (isobars),367000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Prostaglandin D2/Thromboxane A2 (isobars),48500.0,Tibialis_anterior,Control
CTL-5_R2-,Prostaglandin D2/Thromboxane A2 (isobars),98100.0,Tibialis_anterior,Control
CTL-9_R1-,Prostaglandin D2/Thromboxane A2 (isobars),69300.0,Tibialis_anterior,Control
CTL-3_R6-,Prostaglandin D2/Thromboxane A2 (isobars),84500.0,Upper_Arm_SkM,Control
CTL-7_R3-,Prostaglandin D2/Thromboxane A2 (isobars),77300.0,Upper_Arm_SkM,Control
CTL-11_R21-,Prostaglandin D2/Thromboxane A2 (isobars),56900.0,Upper_Arm_SkM,Control
4T1-17_R4-,Prostaglandin D2/Thromboxane A2 (isobars),1300000.0,Lung,Tumor
4T1-21_R22-,Prostaglandin D2/Thromboxane A2 (isobars),766000.0,Lung,Tumor
4T1-25_R16-,Prostaglandin D2/Thromboxane A2 (isobars),725000.0,Lung,Tumor
CTL-4_R20-,Prostaglandin D2/Thromboxane A2 (isobars),578000.0,Lung,Control
CTL-8_R13-,Prostaglandin D2/Thromboxane A2 (isobars),1280000.0,Lung,Control
CTL-12_R14-,Prostaglandin D2/Thromboxane A2 (isobars),1390000.0,Lung,Control
4T1-1_R7-,Prostaglandin F2alpha/beta/D1 (isobars),11500.0,Tibialis_anterior,Tumor
4T1-15_R11-,Prostaglandin F2alpha/beta/D1 (isobars),4060.0,Tibialis_anterior,Tumor
4T1-19_R15-,Prostaglandin F2alpha/beta/D1 (isobars),18400.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Prostaglandin F2alpha/beta/D1 (isobars),23500.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Prostaglandin F2alpha/beta/D1 (isobars),2590.0,Tibialis_anterior,Control
CTL-5_R2-,Prostaglandin F2alpha/beta/D1 (isobars),7230.0,Tibialis_anterior,Control
CTL-9_R1-,Prostaglandin F2alpha/beta/D1 (isobars),5810.0,Tibialis_anterior,Control
CTL-3_R6-,Prostaglandin F2alpha/beta/D1 (isobars),2930.0,Upper_Arm_SkM,Control
CTL-7_R3-,Prostaglandin F2alpha/beta/D1 (isobars),1350.0,Upper_Arm_SkM,Control
CTL-11_R21-,Prostaglandin F2alpha/beta/D1 (isobars),597.0,Upper_Arm_SkM,Control
4T1-17_R4-,Prostaglandin F2alpha/beta/D1 (isobars),371000.0,Lung,Tumor
4T1-21_R22-,Prostaglandin F2alpha/beta/D1 (isobars),194000.0,Lung,Tumor
4T1-25_R16-,Prostaglandin F2alpha/beta/D1 (isobars),149000.0,Lung,Tumor
CTL-4_R20-,Prostaglandin F2alpha/beta/D1 (isobars),173000.0,Lung,Control
CTL-8_R13-,Prostaglandin F2alpha/beta/D1 (isobars),309000.0,Lung,Control
CTL-12_R14-,Prostaglandin F2alpha/beta/D1 (isobars),278000.0,Lung,Control
4T1-1_R7-,Prostaglandin G2,57900.0,Tibialis_anterior,Tumor
4T1-15_R11-,Prostaglandin G2,61600.0,Tibialis_anterior,Tumor
4T1-19_R15-,Prostaglandin G2,67900.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Prostaglandin G2,42600.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Prostaglandin G2,40300.0,Tibialis_anterior,Control
CTL-5_R2-,Prostaglandin G2,53300.0,Tibialis_anterior,Control
CTL-9_R1-,Prostaglandin G2,54900.0,Tibialis_anterior,Control
CTL-3_R6-,Prostaglandin G2,35400.0,Upper_Arm_SkM,Control
CTL-7_R3-,Prostaglandin G2,37000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Prostaglandin G2,54700.0,Upper_Arm_SkM,Control
4T1-17_R4-,Prostaglandin G2,93600.0,Lung,Tumor
4T1-21_R22-,Prostaglandin G2,42500.0,Lung,Tumor
4T1-25_R16-,Prostaglandin G2,77500.0,Lung,Tumor
CTL-4_R20-,Prostaglandin G2,43700.0,Lung,Control
CTL-8_R13-,Prostaglandin G2,74100.0,Lung,Control
