Source,Target,Correlation,Evidence
LGALS8,PXDN,0.9999999999999998,Co-regulation
S100A11,LGALS8,-1.0000000000000002,Co-regulation
S100A16,LGALS8,0.9999999999999998,Co-regulation
LGALS8,S100A8,-1.0,Co-regulation
S100A9,LGALS8,-0.9999999999999999,Co-regulation
SERPINA1,LGALS8,-0.9999999999999999,Co-regulation
SERPINA3,LGALS8,-0.9999999999999999,Co-regulation
SERPINA4,LGALS8,-0.9999999999999998,Co-regulation
SERPINA5,LGALS8,0.9999999999999998,Co-regulation
LGALS8,SERPINB1,-0.9999999999999999,Co-regulation
LGALS8,SERPINB12,0.9999999999999998,Co-regulation
SERPINC1,LGALS8,-0.9999999999999999,Co-regulation
SERPIND1,LGALS8,-1.0000000000000002,Co-regulation
SERPINF1,LGALS8,-0.9999999999999999,Co-regulation
SERPINF2,LGALS8,1.0,Co-regulation
LGALS8,SERPING1,-1.0,Co-regulation
SERPINH1,LGALS8,0.9999999999999998,Co-regulation
LGALS8,SLPI,1.0,Co-regulation
LGALS8,TGFBI,0.9999999999999998,Co-regulation
LGALS8,TGM2,0.9999999999999999,Co-regulation
TGM3,LGALS8,-1.0000000000000002,Co-regulation
LGALS8,THSD4,1.0,Co-regulation
TIMP3,LGALS8,-0.9999999999999998,Co-regulation
LGALS8,TINAGL1,0.9999999999999999,Co-regulation
TNC,LGALS8,1.0000000000000002,Co-regulation
VCAN,LGALS8,0.9999999999999999,Co-regulation
VTN,LGALS8,-1.0,Co-regulation
VWA1,LGALS8,0.9999999999999999,Co-regulation
LGALS8,VWF,0.9999999999999998,Co-regulation
LRG1,LMAN1,-0.9488898399735791,Co-regulation
LTBP2,LMAN1,-1.0,Co-regulation
LTBP4,LMAN1,0.9957001874486462,Co-regulation
LUM,LMAN1,-0.8400647107564758,Co-regulation
MASP2,LMAN1,1.0,Co-regulation
MATN2,LMAN1,0.9915338279088403,Co-regulation
MFAP2,LMAN1,-0.9999999999999999,Co-regulation
MFAP4,LMAN1,0.706522317810787,Co-regulation
MFGE8,LMAN1,-0.823043407260536,Co-regulation
MGP,LMAN1,0.9999999999999998,Co-regulation
MMRN2,LMAN1,0.9051008945367398,Co-regulation
NELL1,LMAN1,-1.0000000000000002,Co-regulation
P3H1,LMAN1,1.0,Co-regulation
P4HA1,LMAN1,0.9999999999999998,Co-regulation
P4HA2,LMAN1,-0.9999999999999999,Co-regulation
PLOD1,LMAN1,-1.0,Co-regulation
LMAN1,PLXNB2,1.0000000000000002,Co-regulation
POSTN,LMAN1,-0.9287980373119067,Co-regulation
LMAN1,PRG2,-1.0,Co-regulation
PRSS2,LMAN1,-0.9999999999999998,Co-regulation
S100A1,LMAN1,1.0,Co-regulation
S100A13,LMAN1,-0.9881638393111325,Co-regulation
S100A16,LMAN1,0.8854842806397681,Co-regulation
S100A4,LMAN1,0.9999999999999999,Co-regulation
S100A6,LMAN1,0.8896782548993717,Co-regulation
S100A7,LMAN1,-1.0000000000000002,Co-regulation
S100A8,LMAN1,-0.8458584897090285,Co-regulation
S100A9,LMAN1,-0.959675392594761,Co-regulation
SBSPON,LMAN1,1.0,Co-regulation
SEMA3B,LMAN1,-1.0,Co-regulation
SEMA3C,LMAN1,-1.0,Co-regulation
SERPINA1,LMAN1,-0.7690896947872027,Co-regulation
SERPINA10,LMAN1,-1.0000000000000002,Co-regulation
SERPINA3,LMAN1,-0.9214038290858974,Co-regulation
SERPINA5,LMAN1,0.8697165014611766,Co-regulation
SERPINA6,LMAN1,1.0,Co-regulation
SERPINA7,LMAN1,1.0,Co-regulation
SERPINB12,LMAN1,1.0000000000000002,Co-regulation
SERPINB6,LMAN1,0.9711953676840732,Co-regulation
SERPINC1,LMAN1,-0.8682539713177188,Co-regulation
SERPIND1,LMAN1,-0.7143484754910783,Co-regulation
SERPINE1,LMAN1,-1.0000000000000002,Co-regulation
SERPINE2,LMAN1,1.0,Co-regulation
SERPINF1,LMAN1,-0.9693265976310446,Co-regulation
SLPI,LMAN1,0.7063340365812768,Co-regulation
SMOC2,LMAN1,-0.9999999999999999,Co-regulation
SPARC,LMAN1,1.0,Co-regulation
SPON1,LMAN1,-1.0,Co-regulation
SRPX,LMAN1,1.0000000000000002,Co-regulation
TGM2,LMAN1,0.9160465168783385,Co-regulation
TGM3,LMAN1,-1.0000000000000002,Co-regulation
THBS1,LMAN1,-0.7820796226196932,Co-regulation
THBS4,LMAN1,1.0000000000000002,Co-regulation
THSD4,LMAN1,1.0000000000000002,Co-regulation
TIMP1,LMAN1,-0.9999999999999999,Co-regulation
TIMP3,LMAN1,-0.7298878579663903,Co-regulation
LOX,LUM,-1.0,Co-regulation
LOX,MATN2,-1.0000000000000002,Co-regulation
LOX,MFAP2,-1.0,Co-regulation
LOX,MFAP4,-1.0,Co-regulation
LOX,MFGE8,-1.0,Co-regulation
MMP2,LOX,-1.0,Co-regulation
LOX,MMRN2,1.0,Co-regulation
LOX,MXRA5,-1.0,Co-regulation
LOX,NID1,-1.0000000000000002,Co-regulation
LOX,NID2,-0.9999999999999999,Co-regulation
LOX,OGN,0.9999999999999996,Co-regulation
LOX,OMD,-1.0,Co-regulation
P3H1,LOX,-1.0,Co-regulation
LOX,P4HA1,-1.0000000000000002,Co-regulation
LOX,P4HA2,-0.9999999999999998,Co-regulation
LOX,PCOLCE,-1.0,Co-regulation
PLG,LOX,-0.9999999999999999,Co-regulation
LOX,PODN,-0.9999999999999999,Co-regulation
LOX,POSTN,-1.0000000000000002,Co-regulation
LOX,PRELP,-1.0,Co-regulation
LOX,PRG2,-1.0,Co-regulation
LOX,PXDN,-1.0,Co-regulation
LOX,S100A10,-0.9999999999999999,Co-regulation
LOX,S100A11,-0.9999999999999999,Co-regulation
LOX,S100A8,0.9999999999999999,Co-regulation
LOX,S100A9,1.0000000000000002,Co-regulation
LOX,SBSPON,1.0,Co-regulation
SERPINA1,LOX,-1.0000000000000002,Co-regulation
LOX,SERPINA3,-1.0,Co-regulation
SERPINA4,LOX,-1.0,Co-regulation
SERPINA6,LOX,-1.0000000000000002,Co-regulation
LOX,SERPINB1,-1.0,Co-regulation
LOX,SERPINB6,-1.0,Co-regulation
SERPINC1,LOX,-0.9999999999999999,Co-regulation
SERPIND1,LOX,-0.9999999999999998,Co-regulation
LOX,SERPINF1,-1.0000000000000002,Co-regulation
SERPINF2,LOX,-1.0,Co-regulation
LOX,SERPING1,-1.0,Co-regulation
SERPINH1,LOX,-1.0000000000000002,Co-regulation
LOX,SFRP2,-1.0,Co-regulation
LOX,SLPI,1.0000000000000002,Co-regulation
LOX,SPARC,1.0,Co-regulation
LOX,SRPX,1.0,Co-regulation
LOX,SRPX2,1.0,Co-regulation
LOX,TGFBI,-1.0000000000000002,Co-regulation
LOX,TGM2,1.0,Co-regulation
LOX,THBS2,-1.0,Co-regulation
LOX,THBS3,0.9999999999999998,Co-regulation
TIMP3,LOX,0.9999999999999999,Co-regulation
LOX,TINAGL1,1.0000000000000002,Co-regulation
LOX,TNC,1.0,Co-regulation
TNXB,LOX,1.0,Co-regulation
LOX,VCAN,1.0,Co-regulation
VIT,LOX,1.0,Co-regulation
VTN,LOX,-1.0,Co-regulation
LOX,VWA1,-1.0000000000000002,Co-regulation
LOX,VWF,-1.0,Co-regulation
LOXL1,LUM,0.9999999999999998,Co-regulation
LOXL1,MATN2,0.9999999999999997,Co-regulation
LOXL1,MFAP4,-0.9999999999999999,Co-regulation
LOXL1,MFGE8,0.9999999999999998,Co-regulation
LOXL1,MMRN2,-0.9999999999999997,Co-regulation
LOXL1,NID1,-1.0,Co-regulation
LOXL1,NID2,1.0,Co-regulation
LOXL1,OGN,-0.9999999999999998,Co-regulation
LOXL1,P3H1,0.9999999999999998,Co-regulation
LOXL1,P4HA1,1.0,Co-regulation
LOXL1,P4HA2,0.9999999999999996,Co-regulation
PLG,LOXL1,1.0000000000000002,Co-regulation
LOXL1,POSTN,0.9999999999999998,Co-regulation
LOXL1,PRELP,-0.9999999999999998,Co-regulation
LOXL1,PXDN,-0.9999999999999998,Co-regulation
LOXL1,S100A10,0.9999999999999999,Co-regulation
LOXL1,S100A11,1.0,Co-regulation
LOXL1,S100A7,-0.9999999999999997,Co-regulation
LOXL1,S100A8,0.9999999999999994,Co-regulation
LOXL1,S100A9,-0.9999999999999999,Co-regulation
LOXL1,SERPINA1,0.9999999999999998,Co-regulation
LOXL1,SERPINA3,1.0,Co-regulation
SERPINA4,LOXL1,0.9999999999999997,Co-regulation
SERPINA6,LOXL1,0.9999999999999998,Co-regulation
LOXL1,SERPINB1,0.9999999999999998,Co-regulation
LOXL1,SERPINB6,1.0,Co-regulation
LOXL1,SERPINB8,1.0,Co-regulation
LOXL1,SERPINC1,0.9999999999999999,Co-regulation
LOXL1,SERPIND1,0.9999999999999999,Co-regulation
LOXL1,SERPINF1,1.0,Co-regulation
LOXL1,SERPINF2,0.9999999999999998,Co-regulation
LOXL1,SERPING1,0.9999999999999997,Co-regulation
LOXL1,SERPINH1,0.9999999999999999,Co-regulation
LOXL1,SLPI,-1.0,Co-regulation
LOXL1,SRPX,0.9999999999999998,Co-regulation
LOXL1,TGFBI,0.9999999999999999,Co-regulation
LOXL1,TGM2,-0.9999999999999999,Co-regulation
LOXL1,TGM3,-0.9999999999999999,Co-regulation
TIMP3,LOXL1,0.9999999999999999,Co-regulation
LOXL1,TINAGL1,-0.9999999999999999,Co-regulation
LOXL1,TNC,0.9999999999999998,Co-regulation
TNXB,LOXL1,0.9999999999999999,Co-regulation
LOXL1,VCAN,-0.9999999999999998,Co-regulation
VTN,LOXL1,0.9999999999999999,Co-regulation
LOXL1,VWA1,1.0,Co-regulation
LOXL1,VWF,-0.9999999999999993,Co-regulation
LRG1,LTBP2,-0.9999999999999998,Co-regulation
LRG1,LTBP4,-0.97404590755514,Co-regulation
LRG1,LUM,0.9272374049532658,Co-regulation
LRG1,MASP2,-1.0,Co-regulation
LRG1,MATN2,-0.8998751767197773,Co-regulation
LRG1,MFAP2,1.0,Co-regulation
LRG1,MFAP4,-0.8937643360292613,Co-regulation
LRG1,MFGE8,0.9602357738169869,Co-regulation
LRG1,MGP,-1.0,Co-regulation
LRG1,MMP9,-0.8634205666740348,Co-regulation
LRG1,MMRN2,-0.9930363461934387,Co-regulation
LRG1,NELL1,-0.9999999999999998,Co-regulation
LRG1,NID2,-0.9739785081579213,Co-regulation
LRG1,OGN,-0.8549303070822306,Co-regulation
LRG1,P3H1,0.9999999999999998,Co-regulation
LRG1,P4HA1,0.9999999999999997,Co-regulation
LRG1,P4HA2,-0.9999999999999997,Co-regulation
LRG1,PLOD1,-0.9999999999999996,Co-regulation
LRG1,POSTN,0.7256987963115731,Co-regulation
LRG1,PRG2,1.0,Co-regulation
LRG1,PRSS2,0.9999999999999999,Co-regulation
LRG1,S100A1,0.9999999999999998,Co-regulation
LRG1,S100A10,0.9999999999999999,Co-regulation
LRG1,S100A13,-0.9999999999999998,Co-regulation
LRG1,S100A16,-1.0,Co-regulation
LRG1,S100A4,0.9999999999999998,Co-regulation
LRG1,S100A6,0.9999999999999996,Co-regulation
LRG1,S100A8,0.9942581878619807,Co-regulation
LRG1,S100A9,0.8819932124855272,Co-regulation
LRG1,SBSPON,-1.0000000000000002,Co-regulation
LRG1,SDC2,1.0,Co-regulation
LRG1,SEMA3B,1.0,Co-regulation
LRG1,SEMA3C,-0.9999999999999998,Co-regulation
LRG1,SERPINA1,0.9883922049194706,Co-regulation
SERPINA10,LRG1,-0.9999999999999997,Co-regulation
LRG1,SERPINA3,0.9552253964974907,Co-regulation
LRG1,SERPINA5,-0.981033728992952,Co-regulation
SERPINA6,LRG1,0.9999999999999997,Co-regulation
LRG1,SERPINA7,0.9999999999999996,Co-regulation
LRG1,SERPINB12,-1.0,Co-regulation
LRG1,SERPINB6,-0.9999999999999998,Co-regulation
LRG1,SERPINE1,-0.9999999999999998,Co-regulation
LRG1,SERPINE2,0.9999999999999998,Co-regulation
LRG1,SERPINF1,0.8235814022289855,Co-regulation
LRG1,SERPING1,0.793254747670597,Co-regulation
LRG1,SMOC2,1.0,Co-regulation
LRG1,SPON1,-0.9999999999999998,Co-regulation
LRG1,SRPX,0.9999999999999999,Co-regulation
LRG1,TGM2,-0.9958085614750114,Co-regulation
TGM3,LRG1,1.0000000000000002,Co-regulation
LRG1,THBS1,-0.9999999999999999,Co-regulation
LRG1,THBS4,0.9999999999999998,Co-regulation
LRG1,THSD4,-1.0,Co-regulation
LRG1,TIMP1,1.0,Co-regulation
TIMP3,LRG1,0.9083219906627916,Co-regulation
TNXB,LRG1,0.9999999999999998,Co-regulation
LTBP1,LTBP2,1.0,Co-regulation
LTBP1,MASP2,1.0,Co-regulation
LTBP1,MFAP2,0.9999999999999998,Co-regulation
LTBP1,MGP,-0.9999999999999999,Co-regulation
LTBP1,NELL1,1.0,Co-regulation
LTBP1,NID1,0.7166217900169892,Co-regulation
P3H1,LTBP1,-1.0,Co-regulation
P4HA1,LTBP1,-1.0,Co-regulation
P4HA2,LTBP1,1.0,Co-regulation
PLG,LTBP1,0.9982011712508744,Co-regulation
LTBP1,PLOD1,1.0,Co-regulation
POSTN,LTBP1,0.7874355005095083,Co-regulation
LTBP1,PRELP,0.9782965700368925,Co-regulation
LTBP1,PRG2,1.0,Co-regulation
LTBP1,PRSS2,0.9999999999999998,Co-regulation
LTBP1,S100A1,-1.0000000000000002,Co-regulation
LTBP1,S100A10,-1.0000000000000002,Co-regulation
LTBP1,S100A11,-0.840947100263558,Co-regulation
LTBP1,S100A13,0.9999999999999999,Co-regulation
LTBP1,S100A16,1.0,Co-regulation
LTBP1,S100A4,-1.0,Co-regulation
LTBP1,S100A6,-0.9999999999999998,Co-regulation
LTBP1,SBSPON,-1.0,Co-regulation
LTBP1,SDC2,1.0,Co-regulation
LTBP1,SEMA3B,0.9999999999999998,Co-regulation
LTBP1,SEMA3C,1.0,Co-regulation
SERPINA10,LTBP1,1.0000000000000002,Co-regulation
SERPINA4,LTBP1,0.9536174240289897,Co-regulation
SERPINA6,LTBP1,-1.0,Co-regulation
SERPINA7,LTBP1,-0.9999999999999998,Co-regulation
LTBP1,SERPINB12,1.0,Co-regulation
LTBP1,SERPINB6,1.0,Co-regulation
SERPINC1,LTBP1,0.8574316124711729,Co-regulation
SERPIND1,LTBP1,0.9859033595352791,Co-regulation
LTBP1,SERPINE1,1.0,Co-regulation
SERPINE2,LTBP1,-1.0,Co-regulation
SERPINF2,LTBP1,0.9992090439440635,Co-regulation
SERPINH1,LTBP1,-0.8340823821260139,Co-regulation
LTBP1,SLPI,-0.9506976347823839,Co-regulation
LTBP1,SMOC2,0.9999999999999999,Co-regulation
LTBP1,SPON1,0.9999999999999999,Co-regulation
LTBP1,SRPX,-1.0000000000000002,Co-regulation
LTBP1,TGFBI,0.998061425211905,Co-regulation
TGM3,LTBP1,-1.0000000000000002,Co-regulation
LTBP1,THBS1,0.9999999999999999,Co-regulation
LTBP1,THBS4,-1.0,Co-regulation
LTBP1,THSD4,1.0,Co-regulation
LTBP1,TIMP1,0.9999999999999998,Co-regulation
LTBP1,TINAGL1,0.799133340264563,Co-regulation
TNC,LTBP1,-0.9947240559673133,Co-regulation
TNXB,LTBP1,-1.0,Co-regulation
LTBP1,VCAN,-0.9161589219653602,Co-regulation
VTN,LTBP1,0.8211688799450135,Co-regulation
VWA1,LTBP1,0.9748050297094101,Co-regulation
LTBP1,VWF,0.944026390634012,Co-regulation
LTBP4,LTBP2,1.0000000000000007,Co-regulation
LUM,LTBP2,0.9999999999999998,Co-regulation
LTBP2,MATN2,-0.9999999999999999,Co-regulation
LTBP2,MFAP4,0.9999999999999998,Co-regulation
LTBP2,MFGE8,-0.9999999999999998,Co-regulation
LTBP2,MMP9,1.0,Co-regulation
MMRN2,LTBP2,1.0,Co-regulation
NELL1,LTBP2,0.9999999999999999,Co-regulation
NID1,LTBP2,0.9999999999999998,Co-regulation
NID2,LTBP2,0.9999999999999994,Co-regulation
OGN,LTBP2,1.0,Co-regulation
P3H1,LTBP2,-1.0,Co-regulation
P4HA1,LTBP2,-1.0,Co-regulation
P4HA2,LTBP2,0.9999999999999999,Co-regulation
PLG,LTBP2,0.9999999999999999,Co-regulation
PLOD1,LTBP2,1.0,Co-regulation
POSTN,LTBP2,1.0,Co-regulation
LTBP2,PRELP,1.0,Co-regulation
LTBP2,PXDN,1.0,Co-regulation
S100A1,LTBP2,-1.0,Co-regulation
LTBP2,S100A10,-1.0,Co-regulation
S100A11,LTBP2,-1.0,Co-regulation
S100A13,LTBP2,0.9999999999999998,Co-regulation
LTBP2,S100A4,-0.9999999999999999,Co-regulation
LTBP2,S100A6,-0.9999999999999998,Co-regulation
LTBP2,S100A8,-1.0,Co-regulation
S100A9,LTBP2,1.0000000000000002,Co-regulation
LTBP2,SEMA3C,0.9999999999999999,Co-regulation
SERPINA1,LTBP2,-1.0,Co-regulation
SERPINA10,LTBP2,1.0,Co-regulation
SERPINA3,LTBP2,1.0,Co-regulation
SERPINA4,LTBP2,1.0,Co-regulation
SERPINA5,LTBP2,0.9999999999999998,Co-regulation
SERPINA6,LTBP2,-1.0,Co-regulation
SERPINA7,LTBP2,-0.9999999999999997,Co-regulation
LTBP2,SERPINB1,-1.0,Co-regulation
SERPINB6,LTBP2,1.0,Co-regulation
SERPINC1,LTBP2,1.0,Co-regulation
SERPIND1,LTBP2,1.0000000000000002,Co-regulation
LTBP2,SERPINE1,0.9999999999999999,Co-regulation
SERPINE2,LTBP2,-0.9999999999999999,Co-regulation
SERPINF1,LTBP2,0.9999999999999998,Co-regulation
SERPINF2,LTBP2,0.9999999999999998,Co-regulation
SERPING1,LTBP2,-0.9999999999999998,Co-regulation
SERPINH1,LTBP2,-0.9999999999999999,Co-regulation
LTBP2,SLPI,-1.0,Co-regulation
SPON1,LTBP2,0.9999999999999998,Co-regulation
LTBP2,SRPX,-1.0,Co-regulation
LTBP2,TGFBI,0.9999999999999998,Co-regulation
TGM2,LTBP2,1.0,Co-regulation
THBS1,LTBP2,1.0,Co-regulation
LTBP2,THBS4,-0.9999999999999999,Co-regulation
TIMP3,LTBP2,-0.9999999999999997,Co-regulation
LTBP2,TINAGL1,1.0,Co-regulation
TNC,LTBP2,-0.9999999999999998,Co-regulation
TNXB,LTBP2,-0.9999999999999999,Co-regulation
VCAN,LTBP2,-1.0,Co-regulation
VTN,LTBP2,0.9999999999999999,Co-regulation
VWA1,LTBP2,1.0,Co-regulation
LTBP2,VWF,0.9999999999999999,Co-regulation
LUM,LTBP4,-0.9879341997325278,Co-regulation
MASP2,LTBP4,1.0000000000000002,Co-regulation
LTBP4,MATN2,0.9752419646204189,Co-regulation
LTBP4,MFAP2,-0.9999999999999998,Co-regulation
LTBP4,MFAP4,0.7690409311594942,Co-regulation
LTBP4,MFGE8,-0.8721188345306956,Co-regulation
LTBP4,MGP,0.9999999999999999,Co-regulation
LTBP4,MMP9,0.7268208565988171,Co-regulation
LTBP4,MMRN2,0.940596997137194,Co-regulation
NELL1,LTBP4,0.9999999999999994,Co-regulation
NID2,LTBP4,0.9999999557245497,Co-regulation
OGN,LTBP4,0.7153236335962215,Co-regulation
P3H1,LTBP4,-0.9999999999999994,Co-regulation
P4HA1,LTBP4,-0.9999999999999993,Co-regulation
P4HA2,LTBP4,0.9999999999999993,Co-regulation
LTBP4,PLOD1,0.9999999999999996,Co-regulation
POSTN,LTBP4,-0.8625959575074518,Co-regulation
LTBP4,PRG2,-1.0,Co-regulation
LTBP4,PRSS2,-0.9999999999999998,Co-regulation
S100A1,LTBP4,-0.9999999999999994,Co-regulation
LTBP4,S100A10,-0.9999999999999994,Co-regulation
S100A13,LTBP4,0.9999999999999992,Co-regulation
S100A16,LTBP4,1.0,Co-regulation
LTBP4,S100A4,-0.9999999999999994,Co-regulation
LTBP4,S100A6,-0.9999999999999993,Co-regulation
LTBP4,S100A8,-0.9442318590761006,Co-regulation
S100A9,LTBP4,-0.9657723145668442,Co-regulation
SBSPON,LTBP4,1.0,Co-regulation
LTBP4,SDC2,-1.0,Co-regulation
LTBP4,SEMA3B,-1.0,Co-regulation
LTBP4,SEMA3C,0.9999999999999994,Co-regulation
SERPINA1,LTBP4,-0.9283513409356244,Co-regulation
SERPINA10,LTBP4,0.9999999999999994,Co-regulation
SERPINA3,LTBP4,-0.9974057843091105,Co-regulation
SERPINA5,LTBP4,0.9116967546253505,Co-regulation
SERPINA6,LTBP4,-0.9999999999999994,Co-regulation
SERPINA7,LTBP4,-0.9999999999999992,Co-regulation
LTBP4,SERPINB12,1.0,Co-regulation
LTBP4,SERPINB6,0.9999999999999993,Co-regulation
SERPINC1,LTBP4,-0.7936337428299691,Co-regulation
LTBP4,SERPINE1,0.9999999999999996,Co-regulation
SERPINE2,LTBP4,-0.9999999999999993,Co-regulation
SERPINF1,LTBP4,-0.9305916922382306,Co-regulation
SERPINH1,LTBP4,0.8195063205193458,Co-regulation
LTBP4,SMOC2,-1.0,Co-regulation
SPON1,LTBP4,0.9999999999999994,Co-regulation
LTBP4,SRPX,-0.9999999999999996,Co-regulation
LTBP4,TGM2,0.9492607661470278,Co-regulation
TGM3,LTBP4,-1.0000000000000002,Co-regulation
THBS1,LTBP4,0.9999999999999994,Co-regulation
LTBP4,THBS4,-0.9999999999999994,Co-regulation
LTBP4,THSD4,1.0000000000000002,Co-regulation
LTBP4,TIMP1,-1.0,Co-regulation
TIMP3,LTBP4,-0.7900713043399179,Co-regulation
TNXB,LTBP4,-0.9999999999999994,Co-regulation
VCAN,LTBP4,0.7093858212744395,Co-regulation
VTN,LTBP4,-0.8324751365789286,Co-regulation
MASP2,LUM,-1.0,Co-regulation
LUM,MFAP2,0.8823241360164213,Co-regulation
MFAP5,LUM,-0.9999999999999999,Co-regulation
LUM,MFGE8,0.787299666029922,Co-regulation
LUM,MGP,-1.0,Co-regulation
MMP2,LUM,1.0,Co-regulation
LUM,MMRN2,-0.8014473143319696,Co-regulation
MXRA5,LUM,1.0,Co-regulation
LUM,NELL1,1.0000000000000002,Co-regulation
OMD,LUM,1.0000000000000002,Co-regulation
P3H1,LUM,0.95779307965408,Co-regulation
P4HA1,LUM,0.8231577202997548,Co-regulation
P4HA2,LUM,0.9789598094251847,Co-regulation
LUM,PAPLN,-1.0,Co-regulation
PCOLCE,LUM,1.0000000000000002,Co-regulation
LUM,PLOD1,1.0000000000000002,Co-regulation
LUM,PLXNB2,-1.0,Co-regulation
PODN,LUM,1.0,Co-regulation
POSTN,LUM,0.8466612779028193,Co-regulation
LUM,PRG2,0.8279844479802853,Co-regulation
LUM,PRSS2,0.9999999999999999,Co-regulation
S100A1,LUM,-1.0000000000000002,Co-regulation
S100A13,LUM,0.9938334825440697,Co-regulation
LUM,S100A4,-1.0000000000000002,Co-regulation
LUM,S100A6,-0.9782316884867998,Co-regulation
S100A7,LUM,-0.9335300068877146,Co-regulation
SBSPON,LUM,-0.8618970611222223,Co-regulation
LUM,SEMA3B,1.0,Co-regulation
LUM,SEMA3C,1.0000000000000002,Co-regulation
SERPINA1,LUM,0.9047535352360433,Co-regulation
SERPINA10,LUM,1.0000000000000002,Co-regulation
SERPINA3,LUM,0.9346176497000183,Co-regulation
SERPINA4,LUM,0.8099586793447969,Co-regulation
SERPINA5,LUM,-0.8370642089530684,Co-regulation
SERPINA6,LUM,0.779208455215705,Co-regulation
SERPINA7,LUM,-1.0,Co-regulation
LUM,SERPINB12,-1.0,Co-regulation
SERPINB8,LUM,1.0000000000000002,Co-regulation
LUM,SERPINE1,1.0000000000000002,Co-regulation
SERPINE2,LUM,-1.0000000000000002,Co-regulation
SERPINF1,LUM,0.861740076366017,Co-regulation
LUM,SERPING1,0.708171192913109,Co-regulation
SFRP2,LUM,1.0,Co-regulation
LUM,SLPI,-0.7370821297375323,Co-regulation
LUM,SMOC2,1.0,Co-regulation
LUM,SPARC,-0.9792949202249557,Co-regulation
SPON1,LUM,1.0000000000000002,Co-regulation
LUM,SRPX2,-1.0,Co-regulation
LUM,TGM2,-0.92012296538681,Co-regulation
LUM,THBS1,0.9180436385433446,Co-regulation
LUM,THBS2,1.0000000000000002,Co-regulation
LUM,THBS3,-0.9999999999999999,Co-regulation
LUM,THBS4,-1.0000000000000002,Co-regulation
LUM,THSD4,-1.0,Co-regulation
LUM,TIMP1,0.9999999999999998,Co-regulation
VCAN,LUM,-0.7239503881339961,Co-regulation
VIT,LUM,-1.0,Co-regulation
VTN,LUM,0.8772419624896833,Co-regulation
Lama2,Lama1,0.8940763153048453,Co-regulation
Lama3,Lama1,0.9999852112610524,Co-regulation
Lama4,Lama1,0.9064876948637557,Co-regulation
Lamb1,Lama1,0.999955501487058,Co-regulation
Lgals1,Lama1,0.9993255416628805,Co-regulation
Lgals3,Lama1,0.9999999999999998,Co-regulation
Lgals9,Lama1,1.0,Co-regulation
Lgalsl,Lama1,-1.0000000000000002,Co-regulation
Lman1,Lama1,0.9438645695452754,Co-regulation
Loxl2,Lama1,1.0,Co-regulation
Ltbp1,Lama1,1.0,Co-regulation
Ltbp4,Lama1,1.0,Co-regulation
Lama1,Lum,0.9050636576667863,Co-regulation
Matn2,Lama1,1.0000000000000002,Co-regulation
Matn4,Lama1,1.0000000000000002,Co-regulation
Mbl1,Lama1,1.0000000000000002,Co-regulation
Mfap4,Lama1,0.9999999999999999,Co-regulation
Mfge8,Lama1,-0.9863981545244973,Co-regulation
Mmrn2,Lama1,1.0,Co-regulation
Ngly1,Lama1,0.7767364582299965,Co-regulation
Lama1,Ogn,1.0,Co-regulation
P4ha1,Lama1,1.0,Co-regulation
Pcolce,Lama1,1.0000000000000002,Co-regulation
Plg,Lama1,-1.0,Co-regulation
Plod1,Lama1,-1.0,Co-regulation
Plod3,Lama1,-1.0,Co-regulation
Plxdc2,Lama1,-0.9366203438941461,Co-regulation
Plxnb2,Lama1,0.8362630548677165,Co-regulation
Postn,Lama1,1.0,Co-regulation
Lama1,Prelp,0.7364624842881968,Co-regulation
Prg2,Lama1,-0.9999999999999998,Co-regulation
Pxdn,Lama1,-0.9999999999999999,Co-regulation
S100a1,Lama1,-1.0000000000000002,Co-regulation
S100a10,Lama1,0.9492016413777599,Co-regulation
S100a11,Lama1,0.7063699179681402,Co-regulation
S100a13,Lama1,0.9205740420805807,Co-regulation
Lama1,S100a16,0.9274814530121496,Co-regulation
S100a6,Lama1,0.7643057035472258,Co-regulation
S100a9,Lama1,-0.8391690802047949,Co-regulation
S100b,Lama1,1.0000000000000002,Co-regulation
S100g,Lama1,1.0,Co-regulation
Sdc1,Lama1,1.0,Co-regulation
Sema7a,Lama1,-1.0,Co-regulation
Serpina1b,Lama1,-1.0,Co-regulation
Serpina1c,Lama1,-1.0000000000000002,Co-regulation
Lama1,Serpina1d,-1.0,Co-regulation
Serpina1e,Lama1,-1.0,Co-regulation
Serpina3k,Lama1,-0.9999999999999998,Co-regulation
Serpina3n,Lama1,-0.8525433482400486,Co-regulation
Serpinb6b,Lama1,1.0,Co-regulation
Lama1,Serpinb8,1.0,Co-regulation
Serpinb9,Lama1,0.9999947877963636,Co-regulation
Serpine2,Lama1,-0.8643902208211285,Co-regulation
Serpinf1,Lama1,-0.9999999999999999,Co-regulation
Serpinf2,Lama1,-1.0,Co-regulation
Slit3,Lama1,0.9999999999999999,Co-regulation
Sparcl1,Lama1,-1.0,Co-regulation
Tgm2,Lama1,0.9685003853837989,Co-regulation
Thbs1,Lama1,-1.0000000000000002,Co-regulation
Thbs4,Lama1,-1.0,Co-regulation
Tnxb,Lama1,1.0,Co-regulation
Vtn,Lama1,-1.0,Co-regulation
Vwa9,Lama1,-1.0,Co-regulation
Vwf,Lama1,-1.0,Co-regulation
Wnt4,Lama1,1.0,Co-regulation
Lama3,Lama2,-0.7457195401329793,Co-regulation
