Gene_Symbol,Compartment_A,Compartment_B,Delta_z_A,Delta_z_B,Antagonism_Magnitude,Tissue,Matrisome_Category,Mechanical_Stress_A,Mechanical_Stress_B,Protein_Type
DCN,NP,Glomerular,-0.0705236311560813,0.9566688662263708,1.0271924973824522,Intervertebral_disc_NP,Proteoglycans,1.0,0.5,Structural
Fga,Skeletal_muscle_TA,Cortex,-0.5721727850516047,0.4537411447358118,1.0259139297874165,Skeletal_muscle_TA,ECM Glycoproteins,0.0,1.0,Other
Ctsz,Skeletal_muscle_Soleus,Hippocampus,-0.3707548977096047,0.6514072658296206,1.0221621635392253,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
Gpc1,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_EDL,-0.3222510402141955,0.6996052159143934,1.0218562561285889,Skeletal_muscle_Gastrocnemius,ECM-affiliated Proteins,0.5,0.5,Other
Itih5,Skeletal_muscle_Soleus,Hippocampus,0.2393501622808888,-0.7820368796671923,1.021387041948081,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
S100A9,IAF,Glomerular,-0.055882990232031096,0.965477811052652,1.021360801284683,Intervertebral_disc_IAF,Secreted Factors,0.0,0.5,Other
SERPINC1,OAF,Tubulointerstitial,0.476385659997181,-0.5447466737712195,1.0211323337684006,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
ANXA2,IAF,Tubulointerstitial,-0.5274843595658373,0.4915343428644222,1.0190187024302595,Intervertebral_disc_IAF,ECM-affiliated Proteins,0.0,0.5,Other
Tgm2,Lung,Hippocampus,-0.1301823125645501,0.8886699209124882,1.0188522334770382,Lung,ECM Regulators,0.5,0.0,Other
MMRN2,IAF,Glomerular,-0.3512618417962692,0.6674448472094918,1.018706689005761,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Fbln2,Skeletal_muscle_TA,Skeletal_muscle_EDL,0.1256796664769329,-0.8917630965444333,1.0174427630213663,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.5,Other
Creld2,Lung,Cortex,0.6751720220663747,-0.3416807480301202,1.0168527700964949,Lung,ECM Glycoproteins,0.5,1.0,Other
BGN,OAF,Tubulointerstitial,-0.5513064402484682,0.4625181891105576,1.0138246293590258,Intervertebral_disc_OAF,Proteoglycans,0.0,0.5,Structural
S100a9,Lung,Ovary,0.2962913449795804,-0.7171245257632907,1.013415870742871,Lung,Secreted Factors,0.5,0.5,Other
Anxa2,Ovary,Skeletal_muscle_EDL,0.2040527157935438,-0.8066305986950871,1.010683314488631,Ovary,ECM-affiliated Proteins,0.5,0.5,Other
LGALS1,NP,Tubulointerstitial,-0.6745574260572126,0.3352691772379078,1.0098266032951204,Intervertebral_disc_NP,ECM-affiliated Proteins,1.0,0.5,Other
ACAN,IAF,Glomerular,-0.2731350581547662,0.736538361953986,1.0096734201087523,Intervertebral_disc_IAF,Proteoglycans,0.0,0.5,Structural
COL18A1,Skin dermis,Tubulointerstitial,-0.4226243300853463,0.5864756344004337,1.00909996448578,Skin dermis,Collagens,0.5,0.5,Other
Ctsb,Skeletal_muscle_Gastrocnemius,Hippocampus,0.9814985039292872,-0.0274897911963158,1.008988295125603,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
A2M,Skin dermis,Cortex,-0.3619845037336096,0.6465248324259854,1.008509336159595,Skin dermis,ECM Regulators,0.5,1.0,Other
LAMC1,NP,Glomerular,0.2776504199780004,-0.7300422919402763,1.0076927119182766,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Structural
ITIH1,Skin dermis,Cortex,-0.3864665471704187,0.6209557709029162,1.0074223180733348,Skin dermis,ECM Regulators,0.5,1.0,Other
SPON1,IAF,OAF,-0.2723664419473581,0.734007882294053,1.0063743242414112,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.0,Other
S100a13,Ovary,Hippocampus,0.9717972680932108,-0.0342606436236525,1.0060579117168633,Ovary,Secreted Factors,0.5,0.0,Other
Cstb,Ovary,Hippocampus,0.7118835667921324,-0.2931516843655621,1.0050352511576945,Ovary,ECM Regulators,0.5,0.0,Other
Col18a1,Skeletal_muscle_TA,Cortex,-0.2101190411541198,0.7949056839679264,1.005024725122046,Skeletal_muscle_TA,Collagens,0.0,1.0,Other
Tgm2,Ovary,Skeletal_muscle_TA,0.2787105246538751,-0.7252697718124828,1.0039802964663578,Ovary,ECM Regulators,0.5,0.0,Other
Fgg,Ovary,Skeletal_muscle_TA,0.762670582451147,-0.2403631658687315,1.0030337483198786,Ovary,ECM Glycoproteins,0.5,0.0,Other
Mfge8,Ovary,Skeletal_muscle_EDL,-0.4280024580530251,0.5736564860428595,1.0016589440958845,Ovary,ECM Glycoproteins,0.5,0.5,Other
NID1,OAF,Tubulointerstitial,-0.4941919713094291,0.5067767776232074,1.0009687489326364,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Fbln2,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_EDL,0.1086050019554826,-0.8917630965444333,1.000368098499916,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.5,Other
SBSPON,OAF,Tubulointerstitial,-0.6857624803015657,0.3146047385420381,1.000367218843604,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Ctsh,Skeletal_muscle_Soleus,Hippocampus,-0.581294525076857,0.4190693339678207,1.0003638590446777,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
